iso3,concept_id,magnitude,breadth,n_slope_metrics,n_improving,n_flat,n_deteriorating
BDI,4,-0.04486568136545115,,1,0,0,1
BDI,5,,,0,0,0,0
BDI,6,,,0,0,0,0
BDI,8,,,0,0,0,0
BDI,9,,,0,0,0,0
BDI,10,0.037623610814119746,,1,1,0,0
BDI,11,,,0,0,0,0
BDI,12,-2.0594100796220614e-17,,2,0,2,0
BDI,13,0.010680967512208666,,2,1,1,0
BDI,14,0.00041331246835105834,0.3333333333333333,3,1,2,0
BDI,15,-0.02578910326626933,-0.4,5,0,3,2
BDI,16,-0.005747293960715707,-0.25,4,0,3,1
BDI,17,0.019510047330651686,,1,1,0,0
BDI,18,-0.018769542932005848,-0.6666666666666666,3,0,1,2
BDI,19,-0.007337084547642756,-0.2,5,0,4,1
BDI,20,0.023683952083306155,0.4444444444444444,9,5,3,1
BDI,21,0.01905562788157562,0.2222222222222222,9,5,1,3
BDI,22,-0.011330840641904514,0.0,8,1,6,1
BDI,23,-0.007400677867011238,-0.125,8,1,5,2
BDI,24,0.023458517080766992,0.16666666666666666,6,2,3,1
BDI,25,0.013990899778982296,,2,1,1,0
BEN,1,-0.06123541234297296,-0.2,5,0,4,1
BEN,2,-0.06863393627272013,-0.2,5,1,2,2
BEN,3,,,0,0,0,0
BEN,4,-0.0030615007352221206,,2,0,2,0
BEN,5,,,0,0,0,0
BEN,6,-0.006123001470444223,,1,0,1,0
BEN,8,,,0,0,0,0
BEN,9,,,0,0,0,0
BEN,10,-0.004580405417354476,,1,0,1,0
BEN,11,,,0,0,0,0
BEN,12,4.091231786516179e-18,,2,0,2,0
BEN,13,0.005483073432273536,,2,0,2,0
BEN,14,-0.00899916218657884,-0.2,5,0,4,1
BEN,15,0.006049190913229948,0.14285714285714285,7,2,4,1
BEN,16,-0.00031726240064834963,0.0,5,1,3,1
BEN,17,-0.008695176025180251,,2,0,1,1
BEN,18,0.0011950252062331553,0.0,4,0,4,0
BEN,19,-0.006446815754125564,-0.2,5,0,4,1
BEN,20,0.011864168650540614,0.2222222222222222,9,3,5,1
BEN,21,-0.001476801922552445,-0.1111111111111111,9,1,6,2
BEN,22,0.002762885768238275,0.125,8,1,7,0
BEN,23,-0.025994668798587056,-0.125,8,0,7,1
BEN,24,0.0020225666090437325,0.0,6,0,6,0
BEN,25,-0.004599519061367246,0.0,3,1,1,1
BFA,1,-0.009652557716499746,-0.2,5,1,2,2
BFA,2,-0.002350101694827973,0.0,5,2,1,2
BFA,3,,,0,0,0,0
BFA,4,-0.012237124682509358,,2,0,1,1
BFA,5,,,0,0,0,0
BFA,6,-0.005202166889670068,,1,0,1,0
BFA,8,,,0,0,0,0
BFA,9,,,0,0,0,0
BFA,10,-0.13648000983917213,,1,0,0,1
BFA,11,,,0,0,0,0
BFA,12,0.003399843505477232,,2,1,1,0
BFA,13,0.002729730749007956,,2,0,2,0
BFA,14,-0.019976278013912156,-0.8,5,0,1,4
BFA,15,-0.029649183788219183,-0.5714285714285714,7,0,3,4
BFA,16,-0.031390902452251256,-1.0,5,0,0,5
BFA,17,-0.022160406513833043,,2,0,1,1
BFA,18,0.022454859463048312,0.5,4,2,2,0
BFA,19,-0.030438275077518118,-0.8,5,0,1,4
BFA,20,-0.0984922324089386,-1.0,4,0,0,4
BFA,21,-0.05907903521206261,-0.8888888888888888,9,0,1,8
BFA,22,-0.015009941984775134,-0.5,8,0,4,4
BFA,23,-0.07349274834177112,-0.875,8,0,1,7
BFA,24,-0.05733849929351236,-1.0,6,0,0,6
BFA,25,-0.05088978905088689,-1.0,3,0,0,3
BHS,1,1.744385502484535e-17,,1,0,1,0
BHS,2,-0.0020632094323786423,0.0,3,0,3,0
BHS,3,,,0,0,0,0
BHS,4,-0.0003159827982857494,,1,0,1,0
BHS,5,,,0,0,0,0
BHS,6,-0.0003159827982857494,,1,0,1,0
BHS,8,,,0,0,0,0
BHS,9,,,0,0,0,0
BHS,10,,,0,0,0,0
BHS,11,,,0,0,0,0
BHS,12,9.406497744465427e-18,,2,0,2,0
BHS,13,,,0,0,0,0
BHS,14,-0.004437977858142272,,2,0,2,0
BHS,15,-0.009229334361281693,,2,0,1,1
BHS,16,-0.006189628297135961,,1,0,1,0
BHS,17,0.0009149519773640328,,1,0,1,0
BHS,18,-0.010453835414821434,,1,0,0,1
BHS,19,,,0,0,0,0
BHS,20,1.6660880008405055e-17,,1,0,1,0
BHS,21,0.0027166225228889484,,1,0,1,0
BHS,22,1.4858307362820283e-17,,2,0,2,0
BHS,23,-2.2194048001678756e-17,0.0,3,0,3,0
BHS,24,0.0013583112614444595,,2,0,2,0
BHS,25,-0.003482015839891147,,1,0,1,0
BIH,1,-0.0038350159925806928,-0.2,5,0,4,1
BIH,2,-0.0662737408870085,-0.2,5,0,4,1
BIH,3,,,0,0,0,0
BIH,4,-0.004404522974805138,,2,0,2,0
BIH,5,,,0,0,0,0
BIH,6,-0.0002835413794027654,,1,0,1,0
BIH,8,,,0,0,0,0
BIH,9,,,0,0,0,0
BIH,10,0.006557211965897021,,1,0,1,0
BIH,11,,,0,0,0,0
BIH,12,0.0065201427505979445,0.3333333333333333,3,1,2,0
BIH,13,-0.01327806115987151,,2,0,1,1
BIH,14,0.0001475095714280383,-0.2,5,0,4,1
BIH,15,0.003773162444909341,0.14285714285714285,7,1,6,0
BIH,16,0.0028229565849356977,0.0,5,0,5,0
BIH,17,0.000179411681641395,,2,0,2,0
BIH,18,0.007805279024594551,0.5,4,2,2,0
BIH,19,0.006168418254673852,0.0,5,0,5,0
BIH,20,-0.003584454639915512,-0.1111111111111111,9,0,8,1
BIH,21,-0.00777271539902819,-0.3333333333333333,9,1,4,4
BIH,22,-0.00134408926585492,0.0,8,0,8,0
BIH,23,-0.0003567561595580393,0.0,8,0,8,0
BIH,24,0.0010806323657376056,-0.16666666666666666,6,1,3,2
BIH,25,-0.009648455735575821,-0.3333333333333333,3,0,2,1
BLR,1,-0.007042115167371292,-0.2,5,0,4,1
BLR,2,-0.01769713624443849,-0.2,5,0,4,1
BLR,3,,,0,0,0,0
BLR,4,0.031052235548307227,,2,1,1,0
BLR,5,,,0,0,0,0
BLR,6,-0.002676834505321167,,1,0,1,0
BLR,8,,,0,0,0,0
BLR,9,,,0,0,0,0
BLR,10,-8.009936289914074e-19,,1,0,1,0
BLR,11,,,0,0,0,0
BLR,12,0.0032421736972075635,0.0,3,0,3,0
BLR,13,-7.374152094280231e-18,,2,0,2,0
BLR,14,-7.927942202566734e-05,0.0,5,1,3,1
BLR,15,0.00171420623379972,0.0,7,1,5,1
BLR,16,0.004296506884581507,0.2,5,1,4,0
BLR,17,-0.003081032865007379,,2,0,2,0
BLR,18,0.0006294067894248655,0.0,4,0,4,0
BLR,19,-0.0013551400051873314,0.0,5,0,5,0
BLR,20,0.012892991154481224,0.3333333333333333,9,3,6,0
BLR,21,0.005108336103473508,0.1111111111111111,9,2,6,1
BLR,22,0.009059653092536472,0.25,8,2,6,0
BLR,23,-0.03004000754467307,-0.25,8,0,6,2
BLR,24,0.0008547309476683839,-0.16666666666666666,6,1,3,2
BLR,25,0.006136727667276902,0.3333333333333333,3,1,2,0
BLZ,1,1.744385502484535e-17,,1,0,1,0
BLZ,2,0.0005258167801594606,0.0,3,0,3,0
BLZ,3,,,0,0,0,0
BLZ,4,0.0016774504166450757,,1,0,1,0
BLZ,5,,,0,0,0,0
BLZ,6,0.0016774504166450757,,1,0,1,0
BLZ,8,,,0,0,0,0
BLZ,9,,,0,0,0,0
BLZ,10,,,0,0,0,0
BLZ,11,,,0,0,0,0
BLZ,12,0.0015610328638497241,,2,0,2,0
BLZ,13,,,0,0,0,0
BLZ,14,0.003411129891952933,,2,0,2,0
BLZ,15,0.0024250133677656193,,2,0,2,0
BLZ,16,0.001577450340478348,,1,0,1,0
BLZ,17,0.018109054940793696,,1,1,0,0
BLZ,18,-0.0005287944975135659,,1,0,1,0
BLZ,19,,,0,0,0,0
BLZ,20,1.6660880008405055e-17,,1,0,1,0
BLZ,21,0.023501196026419736,,1,1,0,0
BLZ,22,2.4652342212201652e-17,,2,0,2,0
BLZ,23,-1.484852186464273e-17,0.0,3,0,3,0
BLZ,24,0.011750598013209889,,2,1,1,0
BLZ,25,0.004387078035028685,,1,0,1,0
BOL,1,-0.021480081491633683,-0.2,5,1,2,2
BOL,2,-0.01723510549658048,-0.2,5,1,2,2
BOL,3,,,0,0,0,0
BOL,4,-0.008649950318941998,,2,0,1,1
BOL,5,,,0,0,0,0
BOL,6,-0.011052420000930475,,1,0,0,1
BOL,8,,,0,0,0,0
BOL,9,,,0,0,0,0
BOL,10,0.006372388589405219,,1,0,1,0
BOL,11,,,0,0,0,0
BOL,12,0.0031840257851868323,0.0,3,0,3,0
BOL,13,-0.007613993112655005,,2,0,1,1
BOL,14,0.00029080435159460746,0.0,5,0,5,0
BOL,15,-0.0035634162510100784,0.0,7,2,3,2
BOL,16,-0.013679013063418946,-0.4,5,0,3,2
BOL,17,-0.004102132564565458,,2,0,1,1
BOL,18,-0.02250405088306787,-0.75,4,0,1,3
BOL,19,0.05605201269096234,0.6,5,3,2,0
BOL,20,0.03370344931975902,0.7777777777777778,9,7,2,0
BOL,21,0.0010764944956682477,0.1111111111111111,9,3,4,2
BOL,22,-0.0036733549983347736,-0.125,8,1,5,2
BOL,23,-0.008243142305657026,-0.375,8,1,3,4
BOL,24,0.00875016636216018,0.3333333333333333,6,2,4,0
BOL,25,-0.0043922119785856995,-0.3333333333333333,3,0,2,1
BRN,1,1.744385502484535e-17,,1,0,1,0
BRN,2,1.687641752875337e-17,,2,0,2,0
BRN,3,,,0,0,0,0
BRN,4,,,0,0,0,0
BRN,5,,,0,0,0,0
BRN,6,,,0,0,0,0
BRN,8,,,0,0,0,0
BRN,9,,,0,0,0,0
BRN,10,,,0,0,0,0
BRN,11,,,0,0,0,0
BRN,12,0.0071478873239434375,,2,1,1,0
BRN,13,,,0,0,0,0
BRN,14,,,0,0,0,0
BRN,15,,,0,0,0,0
BRN,16,,,0,0,0,0
BRN,17,,,0,0,0,0
BRN,18,,,0,0,0,0
BRN,19,,,0,0,0,0
BRN,20,-1.6068159928753494e-17,,1,0,1,0
BRN,21,-0.023870913884563284,,1,0,0,1
BRN,22,-0.01772666846416515,,2,0,1,1
BRN,23,-1.8509643383497846e-17,0.0,3,0,3,0
BRN,24,-0.011935456942281647,,2,0,1,1
BRN,25,,,0,0,0,0
BTN,1,-0.008455768732972819,-0.4,5,0,3,2
BTN,2,0.0016174518556495677,0.0,4,0,4,0
BTN,3,,,0,0,0,0
BTN,4,-0.01273415378689951,,1,0,0,1
BTN,5,,,0,0,0,0
BTN,6,,,0,0,0,0
BTN,8,,,0,0,0,0
BTN,9,,,0,0,0,0
BTN,10,-0.007007216708655122,,1,0,1,0
BTN,11,,,0,0,0,0
BTN,12,0.0024687010954614207,,2,0,2,0
BTN,13,0.01661914641737739,,2,1,1,0
BTN,14,-0.022743611015966076,-1.0,3,0,0,3
BTN,15,-0.004896212612097004,-0.4,5,0,3,2
BTN,16,-0.0019880578211557754,0.0,4,0,4,0
BTN,17,-4.263670905511916e-17,,1,0,1,0
BTN,18,-0.003087689414866484,0.0,3,0,3,0
BTN,19,0.004249195796936649,0.2,5,1,4,0
BTN,20,0.0021616467984672642,0.0,9,1,7,1
BTN,21,-0.002220104446303319,-0.1111111111111111,9,2,4,3
BTN,22,0.002941713560015925,0.125,8,1,7,0
BTN,23,0.0044645833098572365,0.125,8,1,7,0
BTN,24,-0.0014934167724829368,-0.16666666666666666,6,1,3,2
BTN,25,-0.0013195369047330424,,2,1,0,1
BWA,1,0.0029382796729936385,0.0,5,0,5,0
BWA,2,0.004897372106516794,0.2,5,1,4,0
BWA,3,,,0,0,0,0
BWA,4,0.03249569823960122,,2,1,1,0
BWA,5,,,0,0,0,0
BWA,6,0.0009447535957421455,,1,0,1,0
BWA,8,,,0,0,0,0
BWA,9,,,0,0,0,0
BWA,10,0.0048696941805562825,,1,0,1,0
BWA,11,,,0,0,0,0
BWA,12,0.000571205007824737,,2,0,2,0
BWA,13,1.1926190455701688e-17,,2,0,2,0
BWA,14,0.003921416527527956,0.0,5,0,5,0
BWA,15,-0.03837722581477136,-0.2857142857142857,7,1,3,3
BWA,16,0.010538040674661164,0.2,5,1,4,0
BWA,17,-0.002380056280557168,,2,0,2,0
BWA,18,0.006503221072689791,0.25,4,1,3,0
BWA,19,0.0014689554383717977,0.0,5,0,5,0
BWA,20,0.025195738152008693,0.7777777777777778,9,7,2,0
BWA,21,-0.0023751101649477475,-0.1111111111111111,9,2,4,3
BWA,22,0.0002444476642461375,0.0,8,1,6,1
BWA,23,-0.0019273209717445786,-0.125,8,0,7,1
BWA,24,0.001013463365982433,0.3333333333333333,6,3,2,1
BWA,25,0.0038538088857840887,0.0,3,0,3,0
CAF,1,-0.03397711166037669,-0.4,5,0,3,2
CAF,2,0.004605916743185401,0.25,4,1,3,0
CAF,3,,,0,0,0,0
CAF,4,-0.011874199752094717,,1,0,0,1
CAF,5,,,0,0,0,0
CAF,6,,,0,0,0,0
CAF,8,,,0,0,0,0
CAF,9,,,0,0,0,0
CAF,10,-1.6818414121246586e-17,,1,0,1,0
CAF,11,,,0,0,0,0
CAF,12,0.0043192488262910516,,2,1,1,0
CAF,13,0.04662153326491246,,2,1,1,0
CAF,14,-0.030769436085167662,-0.6666666666666666,3,0,1,2
CAF,15,0.032093290941578166,0.2,5,2,2,1
CAF,16,-0.019396824651743253,-0.25,4,0,3,1
CAF,17,-0.02084517198241361,,1,0,0,1
CAF,18,-0.010276783680064632,-0.3333333333333333,3,0,2,1
CAF,19,-0.02762200546036971,-1.0,5,0,0,5
CAF,20,-0.03055432598996569,-0.4444444444444444,9,1,3,5
CAF,21,0.006391291744141277,0.2222222222222222,9,3,5,1
CAF,22,-0.023766574123301368,-0.25,8,1,4,3
CAF,23,-0.008697091569713418,0.0,8,1,6,1
CAF,24,-0.010236784122807997,-0.3333333333333333,6,1,2,3
CAF,25,-0.0049072130602555285,,2,0,2,0
CIV,1,-0.02925695743566964,-0.6,5,0,2,3
CIV,2,0.005186752896720802,0.2,5,1,4,0
CIV,3,,,0,0,0,0
CIV,4,-0.030616409374683153,,2,0,1,1
CIV,5,,,0,0,0,0
CIV,6,-0.00551804840178577,,1,0,1,0
CIV,8,,,0,0,0,0
CIV,9,,,0,0,0,0
CIV,10,-5.614931899296542e-17,,1,0,1,0
CIV,11,,,0,0,0,0
CIV,12,0.003724569640062483,,2,1,1,0
CIV,13,-0.0924299666922192,,2,0,0,2
CIV,14,-0.009004695385338383,-0.2,5,0,4,1
CIV,15,-0.001805579030657433,0.0,7,1,5,1
CIV,16,0.00047039505696451625,0.0,5,0,5,0
CIV,17,0.0034273886072361884,,2,0,2,0
CIV,18,-0.008783671524161946,-0.25,4,0,3,1
CIV,19,0.009796796763621898,0.6,5,3,2,0
CIV,20,-0.00901402082912272,-0.1111111111111111,9,2,4,3
CIV,21,-0.027401457618263757,-0.6666666666666666,9,0,3,6
CIV,22,0.0010859645447909255,0.0,8,1,6,1
CIV,23,0.010302396791602693,0.25,8,2,6,0
CIV,24,-0.014834425612641394,-0.3333333333333333,6,0,4,2
CIV,25,-0.037839954521877224,-0.3333333333333333,3,0,2,1
CMR,1,-0.005426261244745744,-0.2,5,1,2,2
CMR,2,0.00029189055030691424,0.0,5,0,5,0
CMR,3,,,0,0,0,0
CMR,4,-6.166055878317853e-05,,2,0,2,0
CMR,5,,,0,0,0,0
CMR,6,-0.00044793952805528077,,1,0,1,0
CMR,8,,,0,0,0,0
CMR,9,,,0,0,0,0
CMR,10,0.005633095083446565,,1,0,1,0
CMR,11,,,0,0,0,0
CMR,12,5.252682946068335e-19,,2,0,2,0
CMR,13,0.0020855077185307803,,2,0,2,0
CMR,14,-0.00033362902255567337,0.0,5,1,3,1
CMR,15,-0.006704070044254109,0.0,7,2,3,2
CMR,16,0.0005651557168746799,0.0,5,0,5,0
CMR,17,-0.006156384447513218,,2,0,2,0
CMR,18,-0.005379398476861428,-0.25,4,0,3,1
CMR,19,0.0016746498057051504,-0.2,5,1,2,2
CMR,20,-0.02308096471651072,-0.3333333333333333,9,1,4,4
CMR,21,-0.006040457043621158,-0.3333333333333333,9,1,4,4
CMR,22,-0.012959410333651502,-0.25,8,1,4,3
CMR,23,-0.05171883576232593,-0.625,8,0,3,5
CMR,24,-0.018702300960521157,-0.5,6,0,3,3
CMR,25,0.007006966785462749,0.3333333333333333,3,1,2,0
COD,1,-0.003368649023937681,-0.2,5,0,4,1
COD,2,-0.003625369093759887,-0.2,5,1,2,2
COD,3,,,0,0,0,0
COD,4,-0.039150526584472004,,2,0,1,1
COD,5,,,0,0,0,0
COD,6,0.00304718148758987,,1,0,1,0
COD,8,,,0,0,0,0
COD,9,,,0,0,0,0
COD,10,-0.022291306364450376,,1,0,0,1
COD,11,,,0,0,0,0
COD,12,5.252682946068335e-19,,2,0,2,0
COD,13,0.008084415821342148,,2,1,0,1
COD,14,-0.012309582380507004,-0.4,5,0,3,2
COD,15,-0.03328154375080209,-0.7142857142857143,7,0,2,5
COD,16,-0.020795722643492928,-1.0,5,0,0,5
COD,17,0.017450138713255632,,2,1,1,0
COD,18,0.023697655851085717,0.75,4,3,1,0
COD,19,-0.003330548398155309,-0.2,5,0,4,1
COD,20,-0.0037330048225907245,-0.2222222222222222,9,0,7,2
COD,21,0.012601770083601442,0.5555555555555556,9,5,4,0
COD,22,-0.0003340012153267197,-0.25,8,2,2,4
COD,23,-0.015063871863121314,-0.25,8,0,6,2
COD,24,0.013324312443610683,0.5,6,3,3,0
COD,25,-0.01224093572439907,-0.3333333333333333,3,0,2,1
COG,1,-0.023019463660428584,-0.6,5,0,2,3
COG,2,0.0027523187517481205,0.2,5,1,4,0
COG,3,,,0,0,0,0
COG,4,-0.0016751042692716733,,2,0,2,0
COG,5,,,0,0,0,0
COG,6,-0.0033502085385433613,,1,0,1,0
COG,8,,,0,0,0,0
COG,9,,,0,0,0,0
COG,10,0.008196514957371205,,1,0,1,0
COG,11,,,0,0,0,0
COG,12,-2.0594100796220614e-17,,2,0,2,0
COG,13,-0.007148903526879533,,2,0,1,1
COG,14,-0.012540329852732457,-0.6,5,0,2,3
COG,15,0.0032449369387211576,0.0,7,2,3,2
COG,16,-0.010667280583972271,0.0,5,1,3,1
COG,17,-0.015391536943963401,,2,0,0,2
COG,18,-0.0076969432082641025,-0.25,4,0,3,1
COG,19,-0.001841296488747814,0.0,5,0,5,0
COG,20,-0.01136274900274884,-0.2222222222222222,9,0,7,2
COG,21,-0.0076982620195148255,-0.3333333333333333,9,0,6,3
COG,22,-0.006783185831298038,-0.25,8,0,6,2
COG,23,-0.005854794123415332,-0.25,8,0,6,2
COG,24,-0.016720390356674157,-0.6666666666666666,6,0,2,4
COG,25,-0.010761131410561548,-0.6666666666666666,3,0,1,2
COM,1,-0.0011887261785699158,-0.2,5,0,4,1
COM,2,0.005747978132981668,0.3333333333333333,3,1,2,0
COM,3,,,0,0,0,0
COM,4,0.015029262899649039,,1,1,0,0
COM,5,,,0,0,0,0
COM,6,,,0,0,0,0
COM,8,,,0,0,0,0
COM,9,,,0,0,0,0
COM,10,2.526466900885921e-17,,1,0,1,0
COM,11,,,0,0,0,0
COM,12,0.008307902973395611,,2,1,1,0
COM,13,0.005718711964981284,,2,1,1,0
COM,14,0.0031025527078360725,0.0,3,1,1,1
COM,15,-0.010318850824614218,-0.2,5,1,2,2
COM,16,-0.0009453087389716305,0.0,3,0,3,0
COM,17,-0.0856633203987984,,1,0,0,1
COM,18,0.0014684612292458156,0.0,3,0,3,0
COM,19,0.02509276976998987,0.6,5,3,2,0
COM,20,0.01779313519728555,0.4444444444444444,9,4,5,0
COM,21,0.002407393670125193,0.1111111111111111,9,1,8,0
COM,22,-0.013455525753119542,-0.125,8,0,7,1
COM,23,0.007251857455878108,0.25,8,2,6,0
COM,24,0.005872966508037994,0.16666666666666666,6,1,5,0
COM,25,-0.01314847562230783,,2,0,1,1
CPV,1,-0.0054929948324952405,-0.2,5,0,4,1
CPV,2,1.9959325733848226e-17,0.0,3,0,3,0
CPV,3,,,0,0,0,0
CPV,4,-0.0017426883089405158,,1,0,1,0
CPV,5,,,0,0,0,0
CPV,6,,,0,0,0,0
CPV,8,,,0,0,0,0
CPV,9,,,0,0,0,0
CPV,10,-5.586717445955387e-18,,1,0,1,0
CPV,11,,,0,0,0,0
CPV,12,-4.024827747784307e-18,,2,0,2,0
CPV,13,-0.005341134818934769,,2,0,1,1
CPV,14,-0.003827260133191212,-0.3333333333333333,3,0,2,1
CPV,15,-0.00018297857979624328,0.0,5,1,3,1
CPV,16,-1.2979927020404457e-18,0.0,3,0,3,0
CPV,17,-1.9155800248838054e-17,,1,0,1,0
CPV,18,-0.009194796134702801,-0.3333333333333333,3,0,2,1
CPV,19,-0.014349171506444759,-0.8,5,0,1,4
CPV,20,-0.0005333680697953046,0.0,9,0,9,0
CPV,21,-0.008467034601044227,-0.1111111111111111,9,0,8,1
CPV,22,-0.00882590254817127,-0.125,8,0,7,1
CPV,23,0.0026851295344614305,0.0,8,0,8,0
CPV,24,-0.01390633785666752,-0.16666666666666666,6,0,5,1
CPV,25,-1.326871384722391e-17,,2,0,2,0
CUB,1,-0.014138541326653358,-0.4,5,0,3,2
CUB,2,-0.00070656700845834,0.0,4,0,4,0
CUB,3,,,0,0,0,0
CUB,4,2.1033770905795707e-17,,1,0,1,0
CUB,5,,,0,0,0,0
CUB,6,,,0,0,0,0
CUB,8,,,0,0,0,0
CUB,9,,,0,0,0,0
CUB,10,0.012021555270811916,,1,1,0,0
CUB,11,,,0,0,0,0
CUB,12,0.0023571987480437524,,2,0,2,0
CUB,13,-0.009655128326535515,,2,0,1,1
CUB,14,-0.007489035009964105,-0.3333333333333333,3,0,2,1
CUB,15,0.0058397509020471396,0.2,5,1,4,0
CUB,16,-0.013875766368218792,-0.25,4,0,3,1
CUB,17,0.024635203251940466,,1,1,0,0
CUB,18,-0.002248505982687409,0.0,3,0,3,0
CUB,19,0.0028141014048358123,0.2,5,1,4,0
CUB,20,-0.00019044097993158328,0.0,9,0,9,0
CUB,21,-0.0008677456544653821,0.0,9,0,9,0
CUB,22,-0.00420158877415095,-0.25,8,0,6,2
CUB,23,-0.03561507055041848,-0.375,8,0,5,3
CUB,24,-0.001372778481980627,0.0,6,0,6,0
CUB,25,-0.0033218882083660725,,2,0,2,0
DJI,1,0.0008097385715602043,0.0,5,0,5,0
DJI,2,-0.0004854277157349103,0.0,4,0,4,0
DJI,3,,,0,0,0,0
DJI,4,-2.5949845436903357e-17,,1,0,1,0
DJI,5,,,0,0,0,0
DJI,6,,,0,0,0,0
DJI,8,,,0,0,0,0
DJI,9,,,0,0,0,0
DJI,10,2.012014000062142e-18,,1,0,1,0
DJI,11,,,0,0,0,0
DJI,12,5.252682946068335e-19,,2,0,2,0
DJI,13,0.06635497213824806,,2,1,1,0
DJI,14,0.0012438595432875418,0.0,3,0,3,0
DJI,15,0.0008552257783323132,0.0,5,0,5,0
DJI,16,-0.0004854277157349393,0.0,4,0,4,0
DJI,17,1.5640470958252054e-17,,1,0,1,0
DJI,18,-0.012787648734528078,-0.3333333333333333,3,0,2,1
DJI,19,1.8136096016502937e-18,0.0,5,0,5,0
DJI,20,-0.001151318181973982,0.0,9,0,9,0
DJI,21,-0.0030045541381256194,-0.1111111111111111,9,0,8,1
DJI,22,-0.0009784663220100498,0.0,8,0,8,0
DJI,23,2.311802652345844e-18,0.0,8,0,8,0
DJI,24,-0.0037930908953715085,-0.16666666666666666,6,0,5,1
DJI,25,2.4318903479521493e-17,,2,0,2,0
DMA,1,1.744385502484535e-17,,1,0,1,0
DMA,2,-0.0020718910215822123,0.0,3,0,3,0
DMA,3,,,0,0,0,0
DMA,4,0.002468899229204806,,1,0,1,0
DMA,5,-0.026581791794500598,,1,0,0,1
DMA,6,0.002468899229204806,,1,0,1,0
DMA,8,,,0,0,0,0
DMA,9,,,0,0,0,0
DMA,10,,,0,0,0,0
DMA,11,,,0,0,0,0
DMA,12,5.252682946068335e-19,,2,0,2,0
DMA,13,,,0,0,0,0
DMA,14,0.0008280543989114197,,2,0,2,0
DMA,15,-0.0007184636314279626,,2,0,2,0
DMA,16,-0.006215673064746671,,1,0,1,0
DMA,17,0.005111382947709296,,1,0,1,0
DMA,18,0.002416699742101661,,1,0,1,0
DMA,19,,,0,0,0,0
DMA,20,-3.919341373037023e-17,,1,0,1,0
DMA,21,-0.04145662418066874,,1,0,0,1
DMA,22,-4.4891339378963496e-17,,2,0,2,0
DMA,23,-2.2194048001678756e-17,0.0,3,0,3,0
DMA,24,-0.02072831209033435,,2,0,1,1
DMA,25,-0.0016468560070904506,,1,0,1,0
DZA,1,-0.008998385912684072,0.0,5,1,3,1
DZA,2,0.0016277835864857803,0.0,5,0,5,0
DZA,3,,,0,0,0,0
DZA,4,-0.0019593156709394174,,2,0,2,0
DZA,5,-0.024862566562672987,,1,0,0,1
DZA,6,-0.003918631341878833,,1,0,1,0
DZA,8,,,0,0,0,0
DZA,9,,,0,0,0,0
DZA,10,7.514621385703724e-19,,1,0,1,0
DZA,11,,,0,0,0,0
DZA,12,0.00023865414710483126,,2,0,2,0
DZA,13,0.021017883504134645,,2,2,0,0
DZA,14,0.002211193864213817,0.2,5,1,4,0
DZA,15,0.0021295693770266425,0.14285714285714285,7,1,6,0
DZA,16,0.001899341803411573,0.0,5,0,5,0
DZA,17,-0.0007877165913415755,,2,0,2,0
DZA,18,0.0006272371182894647,0.0,4,0,4,0
DZA,19,-0.002314912884800366,0.0,5,0,5,0
DZA,20,0.00010572834027155162,0.0,9,0,9,0
DZA,21,7.394033810317276e-05,0.1111111111111111,9,2,6,1
DZA,22,-0.0006871228198072617,-0.125,8,0,7,1
DZA,23,-0.0327273014636993,-0.5,8,0,4,4
DZA,24,-0.003375684791756576,-0.16666666666666666,6,0,5,1
DZA,25,0.007606180668070014,0.3333333333333333,3,1,2,0
ETH,1,-0.008127158888686033,-0.4,5,0,3,2
ETH,2,0.0006518237120782094,0.0,5,1,3,1
ETH,3,,,0,0,0,0
ETH,4,-0.0033242513737725033,,2,0,1,1
ETH,5,,,0,0,0,0
ETH,6,-0.010054148527759803,,1,0,0,1
ETH,8,,,0,0,0,0
ETH,9,,,0,0,0,0
ETH,10,0.012889421560416007,,1,1,0,0
ETH,11,,,0,0,0,0
ETH,12,0.0015774647887323815,0.0,3,0,3,0
ETH,13,0.008075063741148601,,2,0,2,0
ETH,14,-0.006291700437711054,-0.4,5,0,3,2
ETH,15,-0.006335845655027944,-0.2857142857142857,7,0,5,2
ETH,16,-0.00391209914548344,-0.2,5,1,2,2
ETH,17,-0.02522074254042518,,2,0,0,2
ETH,18,-0.0007488426896673922,-0.25,4,0,3,1
ETH,19,0.003249541957408574,0.0,5,1,3,1
ETH,20,-0.0038298014090263027,-0.1111111111111111,9,0,8,1
ETH,21,-0.013887456874498931,-0.6666666666666666,9,1,1,7
ETH,22,-0.008024067612039425,0.0,8,1,6,1
ETH,23,-0.018937502711154103,0.0,8,1,6,1
ETH,24,-0.011933381291530126,-0.6666666666666666,6,0,2,4
ETH,25,-0.006929530225977645,-0.3333333333333333,3,0,2,1
FJI,1,0.0007402659440202492,0.2,5,2,2,1
FJI,2,-0.002011792346545018,0.0,3,0,3,0
FJI,3,,,0,0,0,0
FJI,4,-0.029113145866995243,,1,0,0,1
FJI,5,,,0,0,0,0
FJI,6,,,0,0,0,0
FJI,8,,,0,0,0,0
FJI,9,,,0,0,0,0
FJI,10,-1.766013386999323e-17,,1,0,1,0
FJI,11,,,0,0,0,0
FJI,12,0.0008137715179968331,,2,0,2,0
FJI,13,0.028400403754921047,,2,2,0,0
