iso3,category,year,category_score
IRN,Economic and fiscal governance,2023,0.2863653612
IRN,Political foundations,2023,0.332069
IRN,Rule of law,2023,0.3585756757
IRN,State capacity,2023,0.4663557973
IRQ,Accountability,2023,0.4146819457
IRQ,Economic and fiscal governance,2023,0.3425549202
IRQ,Political foundations,2023,0.3560129227
IRQ,Rule of law,2023,0.3635177717
IRQ,State capacity,2023,0.3875196431
ISL,Accountability,2023,0.6620549109
ISL,Economic and fiscal governance,2023,0.5955530801
ISL,Political foundations,2023,0.6888637646
ISL,Rule of law,2023,0.7255093638
ISL,State capacity,2023,0.7043455017
ISR,Accountability,2023,0.5731709183
ISR,Economic and fiscal governance,2023,0.6212924457
ISR,Political foundations,2023,0.4163140909
ISR,Rule of law,2023,0.6059889018
ISR,State capacity,2023,0.6637165133
ITA,Accountability,2023,0.6502332802
ITA,Economic and fiscal governance,2023,0.6475049045
ITA,Political foundations,2023,0.6333808959
ITA,Rule of law,2023,0.6226920464
ITA,State capacity,2023,0.6488657003
JAM,Accountability,2023,0.593899
JAM,Economic and fiscal governance,2023,0.571845057
JAM,Political foundations,2023,0.5945384686
JAM,Rule of law,2023,0.563543944
JAM,State capacity,2023,0.5537395929
JOR,Accountability,2023,0.4518602458
JOR,Economic and fiscal governance,2023,0.5598218783
JOR,Political foundations,2023,0.4867967429
JOR,Rule of law,2023,0.5265244039
JOR,State capacity,2023,0.5811940475
JPN,Accountability,2023,0.6497628638
JPN,Economic and fiscal governance,2023,0.6774992488
JPN,Political foundations,2023,0.6819092177
JPN,Rule of law,2023,0.7127880401
JPN,State capacity,2023,0.7035308008
KAZ,Accountability,2023,0.3784104479
KAZ,Economic and fiscal governance,2023,0.5292384474
KAZ,Political foundations,2023,0.4627697239
KAZ,Rule of law,2023,0.4264507349
KAZ,State capacity,2023,0.5761298592
KEN,Accountability,2023,0.548412432
KEN,Economic and fiscal governance,2023,0.4883584607
KEN,Political foundations,2023,0.4107433476
KEN,Rule of law,2023,0.4538370401
KEN,State capacity,2023,0.4591787448
KGZ,Accountability,2023,0.4000486247
KGZ,Economic and fiscal governance,2023,0.4930120501
KGZ,Political foundations,2023,0.4730339778
KGZ,Rule of law,2023,0.4020378976
KGZ,State capacity,2023,0.4972739869
KHM,Accountability,2023,0.2810230993
KHM,Economic and fiscal governance,2023,0.4401466452
KHM,Political foundations,2023,0.4446095787
KHM,Rule of law,2023,0.3108986554
KHM,State capacity,2023,0.4040547036
KIR,Accountability,2023,0.6615202952
KIR,Economic and fiscal governance,2023,0.3147382257
KIR,Political foundations,2023,0.5866575187
KIR,Rule of law,2023,0.5288095629
KIR,State capacity,2023,0.42221427
KNA,Accountability,2023,0.5903445225
KNA,Economic and fiscal governance,2023,0.4141242843
KNA,Political foundations,2023,0.5726245249
KNA,Rule of law,2023,0.5612648199
KNA,State capacity,2023,0.5622274933
KOR,Accountability,2023,0.6124126005
KOR,Economic and fiscal governance,2023,0.6336670399
KOR,Political foundations,2023,0.6483701643
KOR,Rule of law,2023,0.6577758782
KOR,State capacity,2023,0.7026241077
KWT,Accountability,2023,0.4378188927
KWT,Economic and fiscal governance,2023,0.4598678492
KWT,Political foundations,2023,0.5071943068
KWT,Rule of law,2023,0.5547516918
KWT,State capacity,2023,0.5600942358
LAO,Accountability,2023,0.2867791956
LAO,Economic and fiscal governance,2023,0.3535488566
LAO,Political foundations,2023,0.4514076608
LAO,Rule of law,2023,0.3657174864
LAO,State capacity,2023,0.4424704544
LBN,Accountability,2023,0.4550466838
LBN,Economic and fiscal governance,2023,0.4127094751
LBN,Political foundations,2023,0.3840089404
LBN,Rule of law,2023,0.399490523
LBN,State capacity,2023,0.341222326
LBR,Accountability,2023,0.5054437082
LBR,Economic and fiscal governance,2023,0.4032831484
LBR,Political foundations,2023,0.5251619074
LBR,Rule of law,2023,0.4271512244
LBR,State capacity,2023,0.3788221237
LBY,Accountability,2023,0.3975769727
LBY,Economic and fiscal governance,2023,0.2704132244
LBY,Political foundations,2023,0.363972307
LBY,Rule of law,2023,0.3541588992
LBY,State capacity,2023,0.2570602364
LCA,Accountability,2023,0.6112416439
LCA,Economic and fiscal governance,2023,0.4148794808
LCA,Political foundations,2023,0.5708985595
LCA,Rule of law,2023,0.5603445569
LCA,State capacity,2023,0.556048355
LIE,Accountability,2023,0.6630396313
LIE,Economic and fiscal governance,2023,0.7440949218
LIE,Political foundations,2023,0.6011476995
LIE,Rule of law,2023,0.679342491
LIE,State capacity,2023,0.7301757335
LKA,Accountability,2023,0.4912740314
LKA,Economic and fiscal governance,2023,0.4501919877
LKA,Political foundations,2023,0.463622941
LKA,Rule of law,2023,0.4905867804
LKA,State capacity,2023,0.5122956082
LSO,Accountability,2023,0.5610544521
LSO,Economic and fiscal governance,2023,0.4642196982
LSO,Political foundations,2023,0.5216287277
LSO,Rule of law,2023,0.511143521
LSO,State capacity,2023,0.4198725672
LTU,Accountability,2023,0.6451276677
LTU,Economic and fiscal governance,2023,0.7013169093
LTU,Political foundations,2023,0.631963851
LTU,Rule of law,2023,0.6502243817
LTU,State capacity,2023,0.6779083233
LUX,Accountability,2023,0.7109804191
LUX,Economic and fiscal governance,2023,0.7490700021
LUX,Political foundations,2023,0.6745658908
LUX,Rule of law,2023,0.7397986477
LUX,State capacity,2023,0.7377197435
LVA,Accountability,2023,0.6589988862
LVA,Economic and fiscal governance,2023,0.7000239402
LVA,Political foundations,2023,0.5738604016
LVA,Rule of law,2023,0.6604603003
LVA,State capacity,2023,0.7006302681
MAC,Accountability,2023,0.5921216559
MAC,Economic and fiscal governance,2023,0.557407678
MAC,Political foundations,2023,0.5752973758
MAC,Rule of law,2023,0.9160628019
MAC,State capacity,2023,0.6150374317
MAF,Accountability,2023,0.5037558685
MAF,Economic and fiscal governance,2023,0.0205399061
MAF,Political foundations,2023,0.5457746479
MAF,Rule of law,2023,0.08474235105
MAF,State capacity,2023,0.6619570095
MAR,Accountability,2023,0.4450696307
MAR,Economic and fiscal governance,2023,0.4733679938
MAR,Political foundations,2023,0.4473556192
MAR,Rule of law,2023,0.4634282527
MAR,State capacity,2023,0.5074929058
MCO,Accountability,2023,0.6473485837
MCO,Economic and fiscal governance,2023,0.5343181667
MCO,Political foundations,2023,0.592374516
MCO,Rule of law,2023,0.8245052052
MCO,State capacity,2023,0.5962459682
MDA,Accountability,2023,0.5782913062
MDA,Economic and fiscal governance,2023,0.5214619489
MDA,Political foundations,2023,0.5413784137
MDA,Rule of law,2023,0.538367216
MDA,State capacity,2023,0.5870488432
MDG,Accountability,2023,0.4386494382
MDG,Economic and fiscal governance,2023,0.4147057815
MDG,Political foundations,2023,0.4740503445
MDG,Rule of law,2023,0.3799420401
MDG,State capacity,2023,0.3450354706
MDV,Accountability,2023,0.5050840962
MDV,Economic and fiscal governance,2023,0.4615136744
MDV,Political foundations,2023,0.4914219271
MDV,Rule of law,2023,0.5180000721
MDV,State capacity,2023,0.5106643518
MEX,Accountability,2023,0.4764660535
MEX,Economic and fiscal governance,2023,0.5329281372
MEX,Political foundations,2023,0.4887759201
MEX,Rule of law,2023,0.3879376428
MEX,State capacity,2023,0.5535930005
MHL,Accountability,2023,0.672058716
MHL,Economic and fiscal governance,2023,0.3669529475
MHL,Political foundations,2023,0.5883015377
MHL,Rule of law,2023,0.5612399304
MHL,State capacity,2023,0.4406339253
MKD,Accountability,2023,0.5124419987
MKD,Economic and fiscal governance,2023,0.5422741716
MKD,Political foundations,2023,0.4919556932
MKD,Rule of law,2023,0.468751489
MKD,State capacity,2023,0.5546106952
MLI,Accountability,2023,0.4110915466
MLI,Economic and fiscal governance,2023,0.4729688261
MLI,Political foundations,2023,0.3293820022
MLI,Rule of law,2023,0.387790376
MLI,State capacity,2023,0.3647082848
MLT,Accountability,2023,0.6074754683
MLT,Economic and fiscal governance,2023,0.6123071907
MLT,Political foundations,2023,0.6670062265
MLT,Rule of law,2023,0.6414820179
MLT,State capacity,2023,0.6411507903
MMR,Accountability,2023,0.2542470248
MMR,Economic and fiscal governance,2023,0.343489992
MMR,Political foundations,2023,0.2006240942
MMR,Rule of law,2023,0.2861151675
MMR,State capacity,2023,0.364711119
MNE,Accountability,2023,0.5532119154
MNE,Economic and fiscal governance,2023,0.579410127
MNE,Political foundations,2023,0.5358625418
MNE,Rule of law,2023,0.5544274277
MNE,State capacity,2023,0.5741404601
MNG,Accountability,2023,0.5246013038
MNG,Economic and fiscal governance,2023,0.4966632442
MNG,Political foundations,2023,0.5547634468
MNG,Rule of law,2023,0.488027111
MNG,State capacity,2023,0.5977313624
MNP,Accountability,2023,0.5037558685
MNP,Economic and fiscal governance,2023,0.0205399061
MNP,Political foundations,2023,0.5457746479
MNP,State capacity,2023,0.6448324577
MOZ,Accountability,2023,0.423289475
MOZ,Economic and fiscal governance,2023,0.4079311473
MOZ,Political foundations,2023,0.4469544198
MOZ,Rule of law,2023,0.3717139667
MOZ,State capacity,2023,0.382784643
MRT,Accountability,2023,0.4069499135
MRT,Economic and fiscal governance,2023,0.3982569048
MRT,Political foundations,2023,0.3652191107
MRT,Rule of law,2023,0.3687776161
MRT,State capacity,2023,0.4263220584
MUS,Accountability,2023,0.524599054
MUS,Economic and fiscal governance,2023,0.5379320366
MUS,Political foundations,2023,0.5351590628
MUS,Rule of law,2023,0.5440853787
MUS,State capacity,2023,0.5750681185
MWI,Accountability,2023,0.5334753164
MWI,Economic and fiscal governance,2023,0.4737774066
MWI,Political foundations,2023,0.4641244422
MWI,Rule of law,2023,0.4988754686
MWI,State capacity,2023,0.4552476678
MYS,Accountability,2023,0.4803013084
MYS,Economic and fiscal governance,2023,0.4869985625
MYS,Political foundations,2023,0.5186803976
MYS,Rule of law,2023,0.5471383758
MYS,State capacity,2023,0.5459533177
NAM,Accountability,2023,0.5618745409
NAM,Economic and fiscal governance,2023,0.4782517907
NAM,Political foundations,2023,0.5592909477
NAM,Rule of law,2023,0.5534513962
NAM,State capacity,2023,0.5121807316
NCL,Accountability,2023,0.5037558685
NCL,Economic and fiscal governance,2023,0.2782455815
NCL,Political foundations,2023,0.5813279822
NCL,Rule of law,2023,0.4736312399
NCL,State capacity,2023,0.6248099311
NER,Accountability,2023,0.4997456997
NER,Economic and fiscal governance,2023,0.4254791965
NER,Political foundations,2023,0.3507484212
NER,Rule of law,2023,0.461648961
NER,State capacity,2023,0.358854117
NGA,Accountability,2023,0.4707583504
NGA,Economic and fiscal governance,2023,0.4522870873
NGA,Political foundations,2023,0.3429755624
NGA,Rule of law,2023,0.3761103567
NGA,State capacity,2023,0.3733399202
NIC,Accountability,2023,0.2127711689
NIC,Economic and fiscal governance,2023,0.446048658
NIC,Political foundations,2023,0.4133202674
NIC,Rule of law,2023,0.2408689012
NIC,State capacity,2023,0.4059776228
NLD,Accountability,2023,0.6915171598
NLD,Economic and fiscal governance,2023,0.7154814897
NLD,Political foundations,2023,0.6496915885
NLD,Rule of law,2023,0.7389607176
NLD,State capacity,2023,0.7337218745
NOR,Accountability,2023,0.7258304257
NOR,Economic and fiscal governance,2023,0.6222409436
NOR,Political foundations,2023,0.6873154398
NOR,Rule of law,2023,0.7663980143
NOR,State capacity,2023,0.7432439423
NPL,Accountability,2023,0.5313193302
NPL,Economic and fiscal governance,2023,0.4704481778
NPL,Political foundations,2023,0.4881658085
NPL,Rule of law,2023,0.4620608154
NPL,State capacity,2023,0.4902424357
NRU,Accountability,2023,0.5867382452
NRU,Economic and fiscal governance,2023,0.3413782071
NRU,Political foundations,2023,0.5779169253
NRU,Rule of law,2023,0.5522499145
NRU,State capacity,2023,0.4495047078
NZL,Accountability,2023,0.6790434687
NZL,Economic and fiscal governance,2023,0.6637669317
NZL,Political foundations,2023,0.6607863284
NZL,Rule of law,2023,0.7585986753
NZL,State capacity,2023,0.7252311538
OMN,Accountability,2023,0.3381253065
OMN,Economic and fiscal governance,2023,0.4639653258
OMN,Political foundations,2023,0.5015127216
OMN,Rule of law,2023,0.5224582922
OMN,State capacity,2023,0.6017938375
PAK,Accountability,2023,0.4025158647
PAK,Economic and fiscal governance,2023,0.4286909612
PAK,Political foundations,2023,0.3212128374
PAK,Rule of law,2023,0.3540580312
PAK,State capacity,2023,0.3735003068
PAN,Accountability,2023,0.5581816027
PAN,Economic and fiscal governance,2023,0.5179330115
PAN,Political foundations,2023,0.5451307876
PAN,Rule of law,2023,0.4940972499
PAN,State capacity,2023,0.5495710367
PER,Accountability,2023,0.5297038768
PER,Economic and fiscal governance,2023,0.6024256151
PER,Political foundations,2023,0.4386486466
PER,Rule of law,2023,0.4745770036
PER,State capacity,2023,0.5424632937
PHL,Accountability,2023,0.4647278735
PHL,Economic and fiscal governance,2023,0.5251266616
PHL,Political foundations,2023,0.3697228403
PHL,Rule of law,2023,0.3981224041
PHL,State capacity,2023,0.4989426318
PLW,Accountability,2023,0.6728418145
PLW,Economic and fiscal governance,2023,0.4285236369
PLW,Political foundations,2023,0.586733652
PLW,Rule of law,2023,0.3702699901
PLW,State capacity,2023,0.4779627619
PNG,Accountability,2023,0.5001577312
PNG,Economic and fiscal governance,2023,0.4597441997
PNG,Political foundations,2023,0.5176741319
PNG,Rule of law,2023,0.4405561894
PNG,State capacity,2023,0.3455677617
POL,Accountability,2023,0.550889545
POL,Economic and fiscal governance,2023,0.6284253458
POL,Political foundations,2023,0.5935814733
POL,Rule of law,2023,0.5666170726
POL,State capacity,2023,0.6806020127
PRI,Accountability,2023,0.5037558685
PRI,Economic and fiscal governance,2023,0.4546280476
PRI,Political foundations,2023,0.5465369363
PRI,Rule of law,2023,0.4150964638
PRI,State capacity,2023,0.5040458339
PRT,Accountability,2023,0.6449163134
PRT,Economic and fiscal governance,2023,0.6406990843
PRT,Political foundations,2023,0.6071789733
PRT,Rule of law,2023,0.610831654
PRT,State capacity,2023,0.7074603049
PRY,Accountability,2023,0.4970829109
PRY,Economic and fiscal governance,2023,0.5377435751
PRY,Political foundations,2023,0.4859176899
PRY,Rule of law,2023,0.4225490341
PRY,State capacity,2023,0.4776191411
PSE,Accountability,2023,0.3822536614
PSE,Economic and fiscal governance,2023,0.4627341101
PSE,Political foundations,2023,0.4346655889
PSE,Rule of law,2023,0.4720515488
PSE,State capacity,2023,0.4228800688
PYF,Accountability,2023,0.5037558685
PYF,Economic and fiscal governance,2023,0.3250534419
PYF,Political foundations,2023,0.5784958141
PYF,Rule of law,2023,0.9486714976
PYF,State capacity,2023,0.6695244218
QAT,Accountability,2023,0.2568144932
QAT,Economic and fiscal governance,2023,0.4534592807
QAT,Political foundations,2023,0.4810015671
QAT,Rule of law,2023,0.4593514142
QAT,State capacity,2023,0.6047171297
ROU,Accountability,2023,0.5203372837
ROU,Economic and fiscal governance,2023,0.6062328718
ROU,Political foundations,2023,0.5660743855
ROU,Rule of law,2023,0.5756939739
ROU,State capacity,2023,0.6272276392
RUS,Accountability,2023,0.2735404849
RUS,Economic and fiscal governance,2023,0.3897179332
RUS,Political foundations,2023,0.3631124294
RUS,Rule of law,2023,0.3536059726
RUS,State capacity,2023,0.551122058
RWA,Accountability,2023,0.3726156074
RWA,Economic and fiscal governance,2023,0.4092124906
RWA,Political foundations,2023,0.4270994888
RWA,Rule of law,2023,0.444864133
RWA,State capacity,2023,0.5151629898
SAU,Accountability,2023,0.2393779367
SAU,Economic and fiscal governance,2023,0.4351285405
SAU,Political foundations,2023,0.3640085353
SAU,Rule of law,2023,0.4384896635
SAU,State capacity,2023,0.5945326368
SDN,Accountability,2023,0.3103051981
SDN,Economic and fiscal governance,2023,0.2945285252
SDN,Political foundations,2023,0.1988833963
SDN,Rule of law,2023,0.2607207088
SDN,State capacity,2023,0.2427868048
SEN,Accountability,2023,0.552666984
SEN,Economic and fiscal governance,2023,0.4585325373
SEN,Political foundations,2023,0.5566806253
SEN,Rule of law,2023,0.5406949732
SEN,State capacity,2023,0.4675080591
SGP,Accountability,2023,0.468814103
SGP,Economic and fiscal governance,2023,0.6228348842
SGP,Political foundations,2023,0.6206330141
SGP,Rule of law,2023,0.6948404522
SGP,State capacity,2023,0.7598732074
SLB,Accountability,2023,0.5323789527
SLB,Economic and fiscal governance,2023,0.3700164374
SLB,Political foundations,2023,0.5324100712
SLB,Rule of law,2023,0.5394166344
SLB,State capacity,2023,0.4137481779
SLE,Accountability,2023,0.5349963329
SLE,Economic and fiscal governance,2023,0.4104824454
SLE,Political foundations,2023,0.4958623773
SLE,Rule of law,2023,0.4581566032
SLE,State capacity,2023,0.4668956635
SLV,Accountability,2023,0.3814214422
SLV,Economic and fiscal governance,2023,0.4549690352
SLV,Political foundations,2023,0.47414072
SLV,Rule of law,2023,0.3518180131
SLV,State capacity,2023,0.4954743477
SMR,Accountability,2023,0.6909095031
SMR,Economic and fiscal governance,2023,0.4375516443
SMR,Political foundations,2023,0.592374516
SMR,Rule of law,2023,0.8466991413
SMR,State capacity,2023,0.5411044453
SOM,Accountability,2023,0.3832430211
SOM,Economic and fiscal governance,2023,0.4038179593
SOM,Political foundations,2023,0.3585227328
SOM,Rule of law,2023,0.2862938873
SOM,State capacity,2023,0.2893063228
SRB,Accountability,2023,0.4401058889
SRB,Economic and fiscal governance,2023,0.5423891862
SRB,Political foundations,2023,0.4919414821
SRB,Rule of law,2023,0.4948209757
SRB,State capacity,2023,0.5928327898
SSD,Accountability,2023,0.2596635996
SSD,Economic and fiscal governance,2023,0.2265677467
SSD,Political foundations,2023,0.3074462946
SSD,Rule of law,2023,0.2346134745
SSD,State capacity,2023,0.1547342077
STP,Accountability,2023,0.5664203031
STP,Economic and fiscal governance,2023,0.394789358
STP,Political foundations,2023,0.5145686896
STP,Rule of law,2023,0.5552420788
STP,State capacity,2023,0.4827890141
SUR,Accountability,2023,0.5751762095
SUR,Economic and fiscal governance,2023,0.3317408685
SUR,Political foundations,2023,0.5010738889
SUR,Rule of law,2023,0.5335309548
SUR,State capacity,2023,0.4656427017
SVK,Accountability,2023,0.6158935338
SVK,Economic and fiscal governance,2023,0.6596052061
SVK,Political foundations,2023,0.5696714661
SVK,Rule of law,2023,0.6235727366
SVK,State capacity,2023,0.6838038105
SVN,Accountability,2023,0.6230810561
SVN,Economic and fiscal governance,2023,0.6106434978
SVN,Political foundations,2023,0.6113802698
SVN,Rule of law,2023,0.6215536727
SVN,State capacity,2023,0.6994038077
SWE,Accountability,2023,0.7184257191
SWE,Economic and fiscal governance,2023,0.6979164075
SWE,Political foundations,2023,0.6688785714
SWE,Rule of law,2023,0.7497308263
SWE,State capacity,2023,0.7459863063
SWZ,Accountability,2023,0.3084933214
SWZ,Economic and fiscal governance,2023,0.3476001976
SWZ,Political foundations,2023,0.4512449299
SWZ,Rule of law,2023,0.3494184286
SWZ,State capacity,2023,0.43346697
SXM,Accountability,2023,0.5037558685
SXM,Economic and fiscal governance,2023,0.0205399061
SXM,Political foundations,2023,0.5457746479
SXM,State capacity,2023,0.7365799776
SYC,Accountability,2023,0.6073744772
SYC,Economic and fiscal governance,2023,0.4933396458
SYC,Political foundations,2023,0.5568371462
SYC,Rule of law,2023,0.6076524343
SYC,State capacity,2023,0.5652850996
SYR,Accountability,2023,0.2092293554
SYR,Economic and fiscal governance,2023,0.2223234166
SYR,Political foundations,2023,0.2291630652
SYR,Rule of law,2023,0.2676656406
SYR,State capacity,2023,0.2508058618
TCA,Accountability,2023,0.5037558685
TCA,Economic and fiscal governance,2023,0.3643812232
TCA,Political foundations,2023,0.5457746479
TCA,Rule of law,2023,0.001811594203
TCA,State capacity,2023,0.6801467589
TCD,Accountability,2023,0.3115023481
TCD,Economic and fiscal governance,2023,0.3828744408
TCD,Political foundations,2023,0.2271519425
TCD,Rule of law,2023,0.3059532043
TCD,State capacity,2023,0.2511238491
TGO,Accountability,2023,0.4303975441
TGO,Economic and fiscal governance,2023,0.4840240503
TGO,Political foundations,2023,0.4564599479
TGO,Rule of law,2023,0.4178401126
TGO,State capacity,2023,0.4256055049
THA,Accountability,2023,0.4360199858
THA,Economic and fiscal governance,2023,0.487072614
THA,Political foundations,2023,0.3526207848
THA,Rule of law,2023,0.4223798891
THA,State capacity,2023,0.5334572376
TJK,Accountability,2023,0.2418598835
TJK,Economic and fiscal governance,2023,0.3784378364
TJK,Political foundations,2023,0.397922223
TJK,Rule of law,2023,0.3106739265
TJK,State capacity,2023,0.421256001
TLS,Accountability,2023,0.554701742
TLS,Economic and fiscal governance,2023,0.41563256
TLS,Political foundations,2023,0.5357106854
TLS,Rule of law,2023,0.5247387425
TLS,State capacity,2023,0.475962503
TON,Accountability,2023,0.5810435907
TON,Economic and fiscal governance,2023,0.3598994863
TON,Political foundations,2023,0.5861159431
TON,Rule of law,2023,0.6445295648
TON,State capacity,2023,0.5116309693
TTO,Accountability,2023,0.6040845082
TTO,Economic and fiscal governance,2023,0.4581565836
TTO,Political foundations,2023,0.5511776165
TTO,Rule of law,2023,0.5479231956
TTO,State capacity,2023,0.4880518849
TUN,Accountability,2023,0.4642642003
TUN,Economic and fiscal governance,2023,0.4286322894
TUN,Political foundations,2023,0.4682420632
TUN,Rule of law,2023,0.4994362031
TUN,State capacity,2023,0.5326132019
TUR,Accountability,2023,0.3475797559
TUR,Economic and fiscal governance,2023,0.5260422396
TUR,Political foundations,2023,0.3400667201
TUR,Rule of law,2023,0.3679159133
TUR,State capacity,2023,0.5226848849
TUV,Accountability,2023,0.664165768
TUV,Economic and fiscal governance,2023,0.3799047397
TUV,Political foundations,2023,0.5963647353
TUV,Rule of law,2023,0.6840494203
TUV,State capacity,2023,0.4307703302
TZA,Accountability,2023,0.4811892315
TZA,Economic and fiscal governance,2023,0.4460923673
TZA,Political foundations,2023,0.5474431063
TZA,Rule of law,2023,0.501833661
TZA,State capacity,2023,0.5007649891
UGA,Accountability,2023,0.4091826908
UGA,Economic and fiscal governance,2023,0.4659375893
UGA,Political foundations,2023,0.386540145
UGA,Rule of law,2023,0.366816582
UGA,State capacity,2023,0.4271029364
UKR,Accountability,2023,0.4660577456
UKR,Economic and fiscal governance,2023,0.5369171321
UKR,Political foundations,2023,0.3880608895
UKR,Rule of law,2023,0.4243812303
UKR,State capacity,2023,0.4589785547
URY,Accountability,2023,0.6500779339
URY,Economic and fiscal governance,2023,0.5940937614
URY,Political foundations,2023,0.6514144712
URY,Rule of law,2023,0.674873138
URY,State capacity,2023,0.6494180708
USA,Accountability,2023,0.6512027613
USA,Economic and fiscal governance,2023,0.6754308748
USA,Political foundations,2023,0.5549549082
USA,Rule of law,2023,0.6357736526
USA,State capacity,2023,0.6858357624
UZB,Accountability,2023,0.3115000176
UZB,Economic and fiscal governance,2023,0.4357771861
UZB,Political foundations,2023,0.4133340561
UZB,Rule of law,2023,0.3740481001
UZB,State capacity,2023,0.5611401835
VCT,Accountability,2023,0.6076937174
VCT,Economic and fiscal governance,2023,0.4200083158
VCT,Political foundations,2023,0.5748106463
VCT,Rule of law,2023,0.5561690169
VCT,State capacity,2023,0.5305364424
VEN,Accountability,2023,0.2852248468
VEN,Economic and fiscal governance,2023,0.2501786217
VEN,Political foundations,2023,0.4091162375
VEN,Rule of law,2023,0.2423558624
VEN,State capacity,2023,0.3243337037
VGB,Accountability,2023,0.5037558685
VGB,Economic and fiscal governance,2023,0.1450286192
VGB,Political foundations,2023,0.5457746479
VGB,Rule of law,2023,0.2602657005
VGB,State capacity,2023,0.5210999865
VIR,Accountability,2023,0.5037558685
VIR,Economic and fiscal governance,2023,0.5089014901
VIR,Political foundations,2023,0.5755245382
VIR,Rule of law,2023,0.01630434783
VIR,State capacity,2023,0.6060125285
VNM,Accountability,2023,0.3861101482
VNM,Economic and fiscal governance,2023,0.402720607
VNM,Political foundations,2023,0.4477807042
VNM,Rule of law,2023,0.4326914392
VNM,State capacity,2023,0.5417518043
VUT,Accountability,2023,0.5980119632
VUT,Economic and fiscal governance,2023,0.4530465767
VUT,Political foundations,2023,0.6086348252
VUT,Rule of law,2023,0.6011446149
VUT,State capacity,2023,0.4680949312
WSM,Accountability,2023,0.5898315241
WSM,Economic and fiscal governance,2023,0.361316348
WSM,Political foundations,2023,0.5803161384
WSM,Rule of law,2023,0.6066582164
WSM,State capacity,2023,0.5518364262
XKX,Accountability,2023,0.528350357
XKX,Economic and fiscal governance,2023,0.5084162745
XKX,Political foundations,2023,0.5373396616
XKX,Rule of law,2023,0.5191506954
XKX,State capacity,2023,0.5070811507
YEM,Accountability,2023,0.2741132854
YEM,Economic and fiscal governance,2023,0.2775935592
YEM,Political foundations,2023,0.2585076591
YEM,Rule of law,2023,0.2697718695
YEM,State capacity,2023,0.2086392854
ZAF,Accountability,2023,0.5875019115
ZAF,Economic and fiscal governance,2023,0.570651451
ZAF,Political foundations,2023,0.4917375575
ZAF,Rule of law,2023,0.5112141477
ZAF,State capacity,2023,0.5425434994
ZMB,Accountability,2023,0.5381094941
ZMB,Economic and fiscal governance,2023,0.4861553474
ZMB,Political foundations,2023,0.5149329614
ZMB,Rule of law,2023,0.4883680948
ZMB,State capacity,2023,0.4484522648
ZWE,Accountability,2023,0.4080029541
ZWE,Economic and fiscal governance,2023,0.3298543843
ZWE,Political foundations,2023,0.3651000903
ZWE,Rule of law,2023,0.3262480407
ZWE,State capacity,2023,0.4285582006
ABW,Accountability,2024,0.5037558685
ABW,Economic and fiscal governance,2024,0.4972567196
ABW,Political foundations,2024,0.5903148156
ABW,Rule of law,2024,0.5931964573
ABW,State capacity,2024,0.5254101987
AFG,Accountability,2024,0.2004137363
AFG,Economic and fiscal governance,2024,0.3254637332
AFG,Political foundations,2024,0.2390766134
AFG,Rule of law,2024,0.2027054186
AFG,State capacity,2024,0.2838365425
AGO,Accountability,2024,0.3653161767
AGO,Economic and fiscal governance,2024,0.3766370831
AGO,Political foundations,2024,0.3775712421
AGO,Rule of law,2024,0.3966232707
AGO,State capacity,2024,0.3947704894
ALB,Accountability,2024,0.5074080775
ALB,Economic and fiscal governance,2024,0.5891927513
ALB,Political foundations,2024,0.5390015319
ALB,Rule of law,2024,0.4897656274
ALB,State capacity,2024,0.5279660725
AND,Accountability,2024,0.6464415656
AND,Economic and fiscal governance,2024,0.684986891
AND,Political foundations,2024,0.5993057658
AND,Rule of law,2024,0.5974056769
AND,State capacity,2024,0.5524716575
ARE,Accountability,2024,0.3123366507
ARE,Economic and fiscal governance,2024,0.4924374171
ARE,Political foundations,2024,0.5115931186
ARE,Rule of law,2024,0.5296700922
ARE,State capacity,2024,0.6352463597
ARG,Accountability,2024,0.5575676761
ARG,Economic and fiscal governance,2024,0.5088383703
ARG,Political foundations,2024,0.5877715623
ARG,Rule of law,2024,0.496735297
ARG,State capacity,2024,0.5531951772
ARM,Accountability,2024,0.5365805115
ARM,Economic and fiscal governance,2024,0.5895895302
ARM,Political foundations,2024,0.5269639756
ARM,Rule of law,2024,0.4773576347
ARM,State capacity,2024,0.5196070542
ASM,Accountability,2024,0.5037558685
ASM,Economic and fiscal governance,2024,0.4281186394
ASM,Political foundations,2024,0.5870658672
ASM,Rule of law,2024,0.9913446055
ASM,State capacity,2024,0.5678511055
ATG,Accountability,2024,0.5981610372
ATG,Economic and fiscal governance,2024,0.4706074527
ATG,Political foundations,2024,0.6302494765
ATG,Rule of law,2024,0.5812764804
ATG,State capacity,2024,0.5365758272
AUS,Accountability,2024,0.6617314483
AUS,Economic and fiscal governance,2024,0.6442590447
AUS,Political foundations,2024,0.651149169
AUS,Rule of law,2024,0.7208685063
AUS,State capacity,2024,0.6850738823
AUT,Accountability,2024,0.6423604885
AUT,Economic and fiscal governance,2024,0.6541998009
AUT,Political foundations,2024,0.6404696336
AUT,Rule of law,2024,0.7047113152
AUT,State capacity,2024,0.6638937588
AZE,Accountability,2024,0.2462176246
AZE,Economic and fiscal governance,2024,0.4223018488
AZE,Political foundations,2024,0.4206036651
AZE,Rule of law,2024,0.3183311407
AZE,State capacity,2024,0.4826686673
