iso3,concept_id,year,score,low_confidence,comp_changed,comp_summary,concept_start
IMN,2,2011,0.5457746479,True,False,,False
IMN,5,2011,0.655080394,True,False,,False
IMN,12,2011,0.0205399061,True,False,,False
IMN,16,2011,0.7292673108,True,False,,True
IMN,23,2011,0.5037558685,True,False,,False
IND,1,2011,0.492148411,False,False,,False
IND,2,2011,0.4103928828,False,False,,False
IND,4,2011,0.460541478,False,False,,False
IND,5,2011,0.4515208818,False,False,,False
IND,6,2011,0.4261614264,False,False,,False
IND,8,2011,0.3751273182,False,False,,False
IND,10,2011,0.4910924513,False,False,,False
IND,11,2011,0.4520848907,False,False,,False
IND,12,2011,0.3113804866,True,False,,False
IND,13,2011,0.5097535845,False,False,,False
IND,14,2011,0.492845078,False,False,,False
IND,15,2011,0.5677709356,False,False,,False
IND,16,2011,0.3736135803,False,False,,False
IND,17,2011,0.4613888132,False,False,,False
IND,18,2011,0.4510625538,False,False,,False
IND,19,2011,0.6274892896,False,False,,False
IND,20,2011,0.5515183654,False,False,,False
IND,21,2011,0.5669530701,False,False,,False
IND,22,2011,0.4354687665,False,False,,False
IND,23,2011,0.6012723071,False,False,,False
IND,24,2011,0.5804376354,False,False,,False
IND,25,2011,0.6234096587,True,False,,False
IRL,1,2011,0.7359639388,False,False,,False
IRL,2,2011,0.5870868695,False,False,,False
IRL,4,2011,0.6924989478,False,False,,False
IRL,5,2011,0.6509616278,False,False,,False
IRL,6,2011,0.7228357051,False,False,,False
IRL,8,2011,0.5644724423,False,False,,False
IRL,10,2011,0.6031114891,False,False,,False
IRL,11,2011,0.7245706454,False,False,,False
IRL,12,2011,0.5874082078,False,False,,False
IRL,13,2011,0.6188268773,False,False,,False
IRL,14,2011,0.661185706,False,False,,False
IRL,15,2011,0.7197097196,False,False,,False
IRL,16,2011,0.7080560136,False,False,,False
IRL,17,2011,0.6922873764,False,False,,False
IRL,18,2011,0.7365507399,False,False,,False
IRL,19,2011,0.6355176558,False,False,,False
IRL,20,2011,0.713036212,False,False,,False
IRL,21,2011,0.6641079019,False,False,,False
IRL,22,2011,0.661859091,False,False,,False
IRL,23,2011,0.6626813319,False,False,,False
IRL,24,2011,0.6960195391,False,False,,False
IRL,25,2011,0.6711168309,True,False,,False
IRN,1,2011,0.3355690774,False,False,,False
IRN,2,2011,0.392776312,False,False,,False
IRN,4,2011,0.3887822064,False,False,,False
IRN,5,2011,0.5165232587,False,False,,False
IRN,6,2011,0.2359371674,False,False,,False
IRN,8,2011,0.3135435199,False,False,,False
IRN,10,2011,0.2127323748,False,False,,False
IRN,11,2011,0.2424080586,False,False,,False
IRN,12,2011,0.2590775848,True,False,,False
IRN,13,2011,0.439804846,False,False,,False
IRN,14,2011,0.4552604493,False,False,,False
IRN,15,2011,0.358788101,False,False,,False
IRN,16,2011,0.2845795029,False,False,,False
IRN,17,2011,0.4216998852,False,False,,False
IRN,18,2011,0.3827657329,False,False,,False
IRN,19,2011,0.5574790836,False,False,,False
IRN,20,2011,0.3157971921,False,False,,False
IRN,21,2011,0.2719977154,False,False,,False
IRN,22,2011,0.2410349588,False,False,,False
IRN,23,2011,0.2978497214,False,False,,False
IRN,24,2011,0.1817610682,False,False,,False
IRN,25,2011,0.4108616926,True,False,,False
IRQ,1,2011,0.3576440833,False,False,,False
IRQ,2,2011,0.29745711,False,False,,False
IRQ,4,2011,0.2771881244,False,False,,False
IRQ,5,2011,0.4927492579,False,False,,False
IRQ,6,2011,0.3526521507,False,False,,False
IRQ,8,2011,0.3819867558,True,False,,False
IRQ,10,2011,0.3032154712,False,False,,False
IRQ,11,2011,0.2824634265,True,False,,False
IRQ,12,2011,0.1747995776,True,False,,False
IRQ,13,2011,0.138386353,False,False,,False
IRQ,14,2011,0.4485322247,False,False,,False
IRQ,15,2011,0.3474441703,False,False,,False
IRQ,16,2011,0.2621560598,False,False,,False
IRQ,17,2011,0.3884654239,False,False,,False
IRQ,18,2011,0.3381917884,False,False,,False
IRQ,19,2011,0.5636021558,False,False,,False
IRQ,20,2011,0.4228276539,False,False,,False
IRQ,21,2011,0.4860628617,False,False,,False
IRQ,22,2011,0.3384501368,False,False,,False
IRQ,23,2011,0.4783431434,False,False,,False
IRQ,24,2011,0.5092485998,False,False,,False
IRQ,25,2011,0.3755868254,True,False,,False
ISL,1,2011,0.770705435,False,False,,False
ISL,2,2011,0.6093592343,False,False,,False
ISL,4,2011,0.7185795808,False,False,,False
ISL,5,2011,0.6662577493,False,False,,False
ISL,6,2011,0.6525272225,False,False,,False
ISL,8,2011,0.2879278193,False,False,,False
ISL,10,2011,0.5555395591,False,False,,False
ISL,11,2011,0.585669906,False,False,,False
ISL,12,2011,0.6616185185,True,False,,False
ISL,13,2011,0.7159528846,False,False,,False
ISL,14,2011,0.6800553579,False,False,,False
ISL,15,2011,0.6701330155,False,False,,False
ISL,16,2011,0.7651381555,False,False,,False
ISL,17,2011,0.7325575239,False,False,,False
ISL,18,2011,0.8092885029,False,False,,False
ISL,19,2011,0.6044464236,False,False,,False
ISL,20,2011,0.7133950087,False,False,,False
ISL,21,2011,0.6918147936,False,False,,False
ISL,22,2011,0.6628179749,False,False,,False
ISL,23,2011,0.6420896012,False,False,,False
ISL,24,2011,0.7024227049,False,False,,False
ISL,25,2011,0.6583119756,True,False,,False
ISR,1,2011,0.4948548935,False,False,,False
ISR,2,2011,0.3932026561,False,False,,False
ISR,4,2011,0.699554406,False,False,,False
ISR,5,2011,0.5671153662,False,False,,False
ISR,6,2011,0.6745335901,False,False,,False
ISR,8,2011,0.4831356076,False,False,,False
ISR,10,2011,0.5981292937,False,False,,False
ISR,11,2011,0.6282763359,False,False,,False
ISR,12,2011,0.2665250503,True,False,,False
ISR,13,2011,0.5197985117,False,False,,False
ISR,14,2011,0.6506358526,False,False,,False
ISR,15,2011,0.6276588523,False,False,,False
ISR,16,2011,0.4924919696,False,False,,False
ISR,17,2011,0.6347092308,False,False,,False
ISR,18,2011,0.6848053261,False,False,,False
ISR,19,2011,0.7034738875,False,False,,False
ISR,20,2011,0.6480930198,False,False,,False
ISR,21,2011,0.5753418997,False,False,,False
ISR,22,2011,0.459504991,False,False,,False
ISR,23,2011,0.5634486041,False,False,,False
ISR,24,2011,0.5088675032,False,False,,False
ISR,25,2011,0.6289290222,True,False,,False
ITA,1,2011,0.6737636936,False,False,,False
ITA,2,2011,0.564505335,False,False,,False
ITA,4,2011,0.5687473343,False,False,,False
ITA,5,2011,0.6213562128,False,False,,False
ITA,6,2011,0.5769684417,False,False,,False
ITA,8,2011,0.5679252721,False,False,,False
ITA,10,2011,0.7363450362,False,False,,False
ITA,11,2011,0.6760117939,False,False,,False
ITA,12,2011,0.6330721655,True,False,,False
ITA,13,2011,0.5411221631,False,False,,False
ITA,14,2011,0.585696712,False,False,,False
ITA,15,2011,0.6379739371,False,False,,False
ITA,16,2011,0.6561834819,False,False,,False
ITA,17,2011,0.6249940129,False,False,,False
ITA,18,2011,0.5834381628,False,False,,False
ITA,19,2011,0.7129701875,False,False,,False
ITA,20,2011,0.6713566155,False,False,,False
ITA,21,2011,0.7000134068,False,False,,False
ITA,22,2011,0.6405340724,False,False,,False
ITA,23,2011,0.6193202487,False,False,,False
ITA,24,2011,0.7156151922,False,False,,False
ITA,25,2011,0.6638785883,True,False,,False
JAM,1,2011,0.6336459177,False,False,,False
JAM,2,2011,0.5375331728,False,False,,False
JAM,4,2011,0.5478486842,False,False,,False
JAM,5,2011,0.5069181234,False,False,,False
JAM,6,2011,0.5557044909,False,False,,False
JAM,8,2011,0.4296488789,False,True,"added fr_compliance_mean (P2, 17% wt)",False
JAM,10,2011,0.6170937793,False,False,,False
JAM,11,2011,0.4704343345,False,False,,False
JAM,12,2011,0.1991247513,True,False,,False
JAM,13,2011,0.4947298248,False,False,,False
JAM,14,2011,0.6078083328,False,False,,False
JAM,15,2011,0.6160771855,False,False,,False
JAM,16,2011,0.4282099047,False,False,,False
JAM,17,2011,0.5681653936,False,False,,False
JAM,18,2011,0.6090491512,False,False,,False
JAM,19,2011,0.6103300705,False,False,,False
JAM,20,2011,0.5925407652,False,False,,False
JAM,21,2011,0.6083177016,False,False,,False
JAM,22,2011,0.5661021404,False,False,,False
JAM,23,2011,0.5979628678,False,False,,False
JAM,24,2011,0.6204871151,False,False,,False
JAM,25,2011,0.5852775982,True,False,,False
JOR,1,2011,0.4315625426,False,False,,False
JOR,2,2011,0.5290526672,False,False,,False
JOR,4,2011,0.4897722822,False,False,,False
JOR,5,2011,0.5530636879,False,False,,False
JOR,6,2011,0.5654558972,False,False,,False
JOR,8,2011,0.510480805,False,False,,False
JOR,10,2011,0.5979685778,False,False,,False
JOR,11,2011,0.4800276305,False,False,,False
JOR,12,2011,0.1719445798,True,False,,False
JOR,13,2011,0.507589343,False,False,,False
JOR,14,2011,0.5913129293,False,False,,False
JOR,15,2011,0.4673095231,False,False,,False
JOR,16,2011,0.5010555266,False,False,,False
JOR,17,2011,0.4779477248,False,False,,False
JOR,18,2011,0.4827801057,False,False,,False
JOR,19,2011,0.5038785445,False,False,,False
JOR,20,2011,0.4027062833,False,False,,False
JOR,21,2011,0.3788480123,False,False,,False
JOR,22,2011,0.4377736973,False,False,,False
JOR,23,2011,0.4405457297,False,False,,False
JOR,24,2011,0.4071482031,False,False,,False
JOR,25,2011,0.5160365273,True,False,,False
JPN,1,2011,0.6841209397,False,False,,False
JPN,2,2011,0.5912540086,False,False,,False
JPN,4,2011,0.6976897503,False,False,,False
JPN,5,2011,0.7001258539,False,False,,False
JPN,6,2011,0.7113209394,False,False,,False
JPN,8,2011,0.3875387503,False,False,,False
JPN,10,2011,0.871025027,False,False,,False
JPN,11,2011,0.6640767078,False,False,,False
JPN,12,2011,0.2818213212,True,False,,False
JPN,13,2011,0.6547694186,False,False,,False
JPN,14,2011,0.6782461142,False,False,,False
JPN,15,2011,0.6386318437,False,False,,False
JPN,16,2011,0.755100969,False,False,,False
JPN,17,2011,0.6958326102,False,False,,False
JPN,18,2011,0.6938978375,False,False,,False
JPN,19,2011,0.6861154156,False,False,,False
JPN,20,2011,0.6842252316,False,False,,False
JPN,21,2011,0.5993312989,False,False,,False
JPN,22,2011,0.654864208,False,False,,False
JPN,23,2011,0.642204411,False,False,,False
JPN,24,2011,0.5723703257,False,False,,False
JPN,25,2011,0.6723463671,True,False,,False
KAZ,1,2011,0.3362830012,False,False,,False
KAZ,2,2011,0.5257734815,False,False,,False
KAZ,4,2011,0.3710013319,False,False,,False
KAZ,5,2011,0.5718427094,False,False,,False
KAZ,6,2011,0.4474843896,False,False,,False
KAZ,8,2011,0.391964335,False,False,,False
KAZ,10,2011,0.4218238642,False,False,,False
KAZ,11,2011,0.424826217,False,False,,False
KAZ,12,2011,0.2549823104,True,False,,False
KAZ,13,2011,0.5167930487,False,False,,False
KAZ,14,2011,0.2873433998,False,False,,False
KAZ,15,2011,0.3361629618,False,False,,False
KAZ,16,2011,0.4041246238,False,False,,False
KAZ,17,2011,0.5662135639,False,False,,False
KAZ,18,2011,0.3447329453,False,False,,False
KAZ,19,2011,0.3260423648,False,False,,False
KAZ,20,2011,0.341464637,False,False,,False
KAZ,21,2011,0.3687276551,False,False,,False
KAZ,22,2011,0.4435845777,False,False,,False
KAZ,23,2011,0.3590459941,False,False,,False
KAZ,24,2011,0.3428214283,False,False,,False
KAZ,25,2011,0.3482434816,True,False,,False
KEN,1,2011,0.4248357669,False,False,,False
KEN,2,2011,0.3538703874,False,False,,False
KEN,4,2011,0.4743278489,False,False,,False
KEN,5,2011,0.3164906646,False,False,,False
KEN,6,2011,0.4412871981,False,False,,False
KEN,8,2011,0.4205221635,False,False,,False
KEN,10,2011,0.595718554,False,False,,False
KEN,11,2011,0.4049790935,False,False,,False
KEN,12,2011,0.3841172032,True,False,,False
KEN,13,2011,0.4716003118,False,False,,False
KEN,14,2011,0.3855369478,False,False,,False
KEN,15,2011,0.5920649012,False,False,,False
KEN,16,2011,0.4163454131,False,False,,False
KEN,17,2011,0.386295028,False,False,,False
KEN,18,2011,0.4139937755,False,False,,False
KEN,19,2011,0.6734142766,False,False,,False
KEN,20,2011,0.3645641129,False,False,,False
KEN,21,2011,0.5843620728,False,False,,False
KEN,22,2011,0.4509996062,False,False,,False
KEN,23,2011,0.6072080444,False,False,,False
KEN,24,2011,0.5906591005,False,False,,False
KEN,25,2011,0.5939274959,True,False,,False
KGZ,1,2011,0.4223222094,False,False,,False
KGZ,2,2011,0.4829348224,False,False,,False
KGZ,4,2011,0.4155257861,False,False,,False
KGZ,5,2011,0.5179607732,False,False,,False
KGZ,6,2011,0.4316366559,False,False,,False
KGZ,8,2011,0.4547575185,False,False,,False
KGZ,10,2011,0.5457358844,False,False,,False
KGZ,11,2011,0.5049921997,False,False,,False
KGZ,12,2011,0.3825037229,True,False,,False
KGZ,13,2011,0.4450612013,False,False,,False
KGZ,14,2011,0.3388591047,False,False,,False
KGZ,15,2011,0.4007157928,False,False,,False
KGZ,16,2011,0.4314119835,False,False,,False
KGZ,17,2011,0.495410152,False,False,,False
KGZ,18,2011,0.2877702261,False,False,,False
KGZ,19,2011,0.6000173087,False,False,,False
KGZ,20,2011,0.4127006686,False,False,,False
KGZ,21,2011,0.454638515,False,False,,False
KGZ,22,2011,0.4483455801,False,False,,False
KGZ,23,2011,0.5158442374,False,False,,False
KGZ,24,2011,0.5119463137,False,False,,False
KGZ,25,2011,0.4711233751,True,False,,False
KHM,1,2011,0.3216870777,False,False,,False
KHM,2,2011,0.5292862079,False,False,,False
KHM,4,2011,0.3396762566,False,False,,False
KHM,5,2011,0.3625112604,False,False,,False
KHM,6,2011,0.3461167606,False,False,,False
KHM,8,2011,0.3751384017,False,False,,False
KHM,10,2011,0.6373439927,False,False,,False
KHM,11,2011,0.3992883116,False,False,,False
KHM,12,2011,0.2137903721,True,False,,False
KHM,13,2011,0.5449680318,False,False,,False
KHM,14,2011,0.4479178449,False,False,,False
KHM,15,2011,0.3033148589,False,False,,False
KHM,16,2011,0.4509031507,False,False,,False
KHM,17,2011,0.3144530171,False,False,,False
KHM,18,2011,0.324983999,False,False,,False
KHM,19,2011,0.2823104048,False,False,,False
KHM,20,2011,0.362608287,False,False,,False
KHM,21,2011,0.3778629621,False,False,,False
KHM,22,2011,0.4249144146,False,False,,False
KHM,23,2011,0.4024795301,False,False,,False
KHM,24,2011,0.4009233794,False,False,,False
KHM,25,2011,0.3361244699,True,False,,False
KIR,2,2011,0.5993883566,False,False,,False
KIR,4,2011,0.3861008047,True,False,,False
KIR,5,2011,0.4211202226,False,False,,False
KIR,6,2011,0.2912953314,True,False,,False
KIR,8,2011,0.1359968866,True,False,,False
KIR,12,2011,0.1922117178,True,False,,False
KIR,14,2011,0.6251367615,True,False,,False
KIR,16,2011,0.4626411703,True,False,,False
KIR,18,2011,0.4887324462,True,False,,False
KIR,22,2011,0.6534281012,True,False,,False
KIR,23,2011,0.5037558685,True,False,,False
KNA,2,2011,0.5734879396,False,False,,False
KNA,4,2011,0.7147229861,True,False,,False
KNA,5,2011,0.645418931,False,False,,False
KNA,6,2011,0.7204341283,True,False,,False
KNA,8,2011,0.3189405105,False,False,,False
KNA,11,2011,0.3704027299,True,False,,False
KNA,12,2011,0.1619300277,True,False,,False
KNA,14,2011,0.6251367615,True,False,,False
KNA,16,2011,0.3523352122,True,False,,False
KNA,18,2011,0.6327668438,True,False,,False
KNA,22,2011,0.6613540204,True,False,,False
KNA,23,2011,0.5037558685,True,False,,False
KOR,1,2011,0.6694302012,False,False,,False
KOR,2,2011,0.5529648074,False,False,,False
KOR,4,2011,0.7058499831,False,False,,False
KOR,5,2011,0.6407472388,False,False,,False
KOR,6,2011,0.6462784066,False,False,,False
KOR,8,2011,0.6317388277,False,False,,False
KOR,10,2011,0.6031114891,False,False,,False
KOR,11,2011,0.5740142626,False,False,,False
KOR,12,2011,0.6828084549,True,False,,False
KOR,13,2011,0.6821408612,False,False,,False
KOR,14,2011,0.673980184,False,False,,False
KOR,15,2011,0.5779676648,False,False,,False
KOR,16,2011,0.6766350627,False,False,,False
KOR,17,2011,0.6404777047,False,False,,False
KOR,18,2011,0.6151577563,False,False,,False
KOR,19,2011,0.645400091,False,False,,False
KOR,20,2011,0.6873298122,False,False,,False
KOR,21,2011,0.5685773235,False,False,,False
KOR,22,2011,0.6512206057,False,False,,False
KOR,23,2011,0.5658290514,False,False,,False
KOR,24,2011,0.5465908756,False,False,,False
KOR,25,2011,0.6591081563,True,False,,False
KWT,1,2011,0.4389077716,False,False,,False
KWT,2,2011,0.5681393375,False,False,,False
KWT,4,2011,0.461457178,False,False,,False
KWT,5,2011,0.6137118309,False,False,,False
KWT,6,2011,0.5280110256,False,False,,False
KWT,8,2011,0.4584918156,True,False,,False
KWT,10,2011,0.3491802414,False,False,,False
KWT,11,2011,0.6050149677,False,False,,False
KWT,12,2011,0.1711084314,True,False,,False
KWT,13,2011,0.6064767796,False,False,,False
KWT,14,2011,0.532282808,False,False,,False
KWT,15,2011,0.59292737,False,False,,False
KWT,16,2011,0.5577426288,False,False,,False
KWT,17,2011,0.4323166191,False,False,,False
KWT,18,2011,0.4969276867,False,False,,False
KWT,19,2011,0.6352605697,False,False,,False
KWT,20,2011,0.5206694054,False,False,,False
KWT,21,2011,0.3496266063,False,False,,False
KWT,22,2011,0.3016479725,False,False,,False
KWT,23,2011,0.5116588091,False,False,,False
KWT,24,2011,0.3995035225,False,False,,False
KWT,25,2011,0.556694482,True,False,,False
LAO,1,2011,0.2983094904,False,False,,False
LAO,2,2011,0.5450991129,False,False,,False
LAO,4,2011,0.3075923952,False,False,,False
LAO,5,2011,0.3456534741,False,False,,False
LAO,6,2011,0.3830410804,False,False,,False
LAO,8,2011,0.3255625294,True,False,,False
LAO,10,2011,0.1550353381,False,False,,False
LAO,11,2011,0.4166875846,False,False,,False
LAO,12,2011,0.3853633928,True,False,,False
LAO,13,2011,0.5237768373,False,False,,False
LAO,14,2011,0.4210323979,False,False,,False
LAO,15,2011,0.4181212319,False,False,,False
LAO,16,2011,0.3677380397,False,False,,False
LAO,17,2011,0.1819349403,False,False,,False
LAO,18,2011,0.3503990109,False,False,,False
LAO,19,2011,0.2753015726,False,False,,False
LAO,20,2011,0.2865817773,False,False,,False
LAO,21,2011,0.3792588624,False,False,,False
LAO,22,2011,0.2104755462,False,False,,False
LAO,23,2011,0.1804240919,False,False,,False
LAO,24,2011,0.2072399803,False,False,,False
LAO,25,2011,0.3046165229,True,False,,False
LBN,1,2011,0.3915745185,False,False,,False
LBN,2,2011,0.4873989461,False,False,,False
LBN,4,2011,0.3943798292,False,False,,False
LBN,5,2011,0.4971595795,False,False,,False
LBN,6,2011,0.4255891329,False,False,,False
LBN,8,2011,0.387665409,False,False,,False
LBN,10,2011,0.6682014608,False,False,,False
LBN,11,2011,0.5355587728,False,False,,False
LBN,12,2011,0.1719432905,True,False,,False
LBN,13,2011,0.2090331145,False,False,,False
LBN,14,2011,0.3809837236,False,False,,False
LBN,15,2011,0.4004616822,False,False,,False
LBN,16,2011,0.4295397329,False,False,,False
LBN,17,2011,0.4424794138,False,False,,False
LBN,18,2011,0.4003180729,False,False,,False
LBN,19,2011,0.4539305725,False,False,,False
LBN,20,2011,0.4073579892,False,False,,False
LBN,21,2011,0.5059304503,False,False,,False
LBN,22,2011,0.4501829963,False,False,,False
LBN,23,2011,0.5080410045,False,False,,False
LBN,24,2011,0.5389055919,False,False,,False
LBN,25,2011,0.4530822118,True,False,,False
LBR,1,2011,0.4838398605,False,False,,False
LBR,2,2011,0.4773226572,False,False,,False
LBR,4,2011,0.3382738452,False,False,,False
LBR,5,2011,0.2562489876,False,False,,False
LBR,6,2011,0.3239148681,False,False,,False
LBR,8,2011,0.5378996204,False,False,,False
LBR,10,2011,0.5915399386,False,False,,False
LBR,11,2011,0.3593074995,True,False,,False
LBR,12,2011,0.1922117178,True,False,,False
LBR,13,2011,0.4470725384,False,False,,False
LBR,14,2011,0.5801335278,False,False,,False
LBR,15,2011,0.5146820377,False,False,,False
LBR,16,2011,0.5139717174,False,False,,False
LBR,17,2011,0.4603825962,False,False,,False
LBR,18,2011,0.3056336161,False,False,,False
LBR,19,2011,0.5980301422,False,False,,False
LBR,20,2011,0.4807128486,False,False,,False
LBR,21,2011,0.512650074,False,False,,False
LBR,22,2011,0.6072637657,False,False,,False
LBR,23,2011,0.5549777602,False,False,,False
LBR,24,2011,0.6650822205,False,False,,False
LBR,25,2011,0.5905893114,True,False,,False
LBY,1,2011,0.5005288046,False,False,,False
LBY,2,2011,0.3700446335,False,False,,False
LBY,4,2011,0.2580701292,False,False,,False
LBY,5,2011,0.5695200296,False,False,,False
LBY,6,2011,0.2632533172,False,False,,False
LBY,8,2011,0.3563216301,True,False,,False
LBY,10,2011,0.2765366186,False,False,,False
LBY,11,2011,0.5426458097,False,False,,False
LBY,12,2011,0.1620084668,True,False,,False
LBY,13,2011,0.2576234042,False,False,,False
LBY,14,2011,0.4813782232,False,False,,False
LBY,15,2011,0.3439183288,False,False,,False
LBY,16,2011,0.2269889292,False,False,,False
LBY,17,2011,0.3455286413,False,False,,False
LBY,18,2011,0.344195544,False,False,,False
LBY,19,2011,0.4833351537,False,False,,False
LBY,20,2011,0.356923388,True,False,,False
LBY,21,2011,0.4007772335,False,False,,False
LBY,22,2011,0.2747369872,False,False,,False
LBY,23,2011,0.4201178604,False,False,,False
LBY,24,2011,0.4422877934,False,False,,False
LBY,25,2011,0.3124517906,True,False,,False
LCA,2,2011,0.5689810777,False,False,,False
LCA,4,2011,0.6796999342,True,False,,False
LCA,5,2011,0.5406422767,False,False,,False
LCA,6,2011,0.6211453593,True,False,,False
LCA,8,2011,0.2968785686,False,False,,False
LCA,11,2011,0.322302212,True,False,,False
LCA,12,2011,0.1813431732,True,False,,False
LCA,14,2011,0.6251367615,True,False,,False
LCA,16,2011,0.3196420701,True,False,,False
LCA,18,2011,0.713456836,True,False,,False
LCA,22,2011,0.5975459745,True,False,,False
LCA,23,2011,0.5037558685,True,False,,False
LIE,2,2011,0.6033804533,False,False,,False
LIE,4,2011,0.7917650145,True,False,,False
LIE,5,2011,0.666189478,False,False,,False
LIE,6,2011,0.7947453008,True,False,,False
LIE,12,2011,0.6677220916,True,False,,False
LIE,14,2011,0.6251367615,True,False,,False
LIE,16,2011,0.8466991413,True,False,,False
LIE,18,2011,0.845289835,True,False,,False
LIE,22,2011,0.6318483716,True,False,,False
LIE,23,2011,0.5037558685,True,False,,False
LKA,1,2011,0.4342941074,False,False,,False
LKA,2,2011,0.4648598457,False,False,,False
LKA,4,2011,0.3913377352,False,False,,False
LKA,5,2011,0.4730815896,False,False,,False
LKA,6,2011,0.4931712084,False,False,,False
LKA,8,2011,0.3960186533,False,False,,False
LKA,10,2011,0.430663243,False,False,,False
LKA,11,2011,0.4142664223,False,False,,False
LKA,12,2011,0.3269735349,True,False,,False
LKA,13,2011,0.4895020946,False,False,,False
LKA,14,2011,0.4161463406,False,False,,False
LKA,15,2011,0.4608529538,False,False,,False
LKA,16,2011,0.3329597293,False,False,,False
LKA,17,2011,0.4740123495,False,False,,False
LKA,18,2011,0.4390097779,False,False,,False
LKA,19,2011,0.4159908989,False,False,,False
LKA,20,2011,0.4427232008,False,False,,False
LKA,21,2011,0.4324599997,False,False,,False
LKA,22,2011,0.3863679535,False,False,,False
LKA,23,2011,0.43095876,False,False,,False
LKA,24,2011,0.3396357131,False,False,,False
LKA,25,2011,0.4289064464,True,False,,False
LSO,1,2011,0.5944414119,False,False,,False
LSO,2,2011,0.5249649519,False,False,,False
LSO,4,2011,0.431740135,False,False,,False
LSO,5,2011,0.2717219881,False,False,,False
LSO,6,2011,0.3725508147,False,False,,False
LSO,8,2011,0.2267571626,True,False,,False
LSO,10,2011,0.5452537365,False,False,,False
LSO,11,2011,0.3654926038,False,False,,False
LSO,12,2011,0.3962319374,True,False,,False
LSO,13,2011,0.392397473,False,False,,False
LSO,14,2011,0.6316571265,False,False,,False
LSO,15,2011,0.5102238562,False,False,,False
LSO,16,2011,0.4336357898,False,False,,False
LSO,17,2011,0.461684426,False,False,,False
LSO,18,2011,0.4810777892,False,False,,False
LSO,19,2011,0.4869257723,False,False,,False
LSO,20,2011,0.5041754616,False,False,,False
LSO,21,2011,0.511096251,False,False,,False
LSO,22,2011,0.6189746087,False,False,,False
LSO,23,2011,0.5096783892,False,False,,False
LSO,24,2011,0.5307201178,False,False,,False
LSO,25,2011,0.5627569593,True,False,,False
LTU,1,2011,0.7009395154,False,False,,False
LTU,2,2011,0.5612055399,False,False,,False
LTU,4,2011,0.6106736632,False,False,,False
LTU,5,2011,0.649567565,False,False,,False
LTU,6,2011,0.6357353054,False,False,,False
LTU,8,2011,0.6930934165,False,False,,False
LTU,10,2011,0.6953624614,False,False,,False
LTU,11,2011,0.6163653809,False,False,,False
LTU,12,2011,0.5708904001,True,False,,False
LTU,13,2011,0.6558604195,False,False,,False
LTU,14,2011,0.5694959647,False,False,,False
LTU,15,2011,0.6850182553,False,False,,False
LTU,16,2011,0.6125813479,False,False,,False
LTU,17,2011,0.6686636512,False,False,,False
LTU,18,2011,0.6096424425,False,False,,False
LTU,19,2011,0.6845165603,False,False,,False
LTU,20,2011,0.6814394324,False,False,,False
LTU,21,2011,0.5997470303,False,False,,False
LTU,22,2011,0.6572733509,False,False,,False
LTU,23,2011,0.6376711349,False,False,,False
LTU,24,2011,0.5513939388,False,False,,False
LTU,25,2011,0.6746525532,True,False,,False
LUX,1,2011,0.735037671,False,False,,False
LUX,2,2011,0.5918831934,False,False,,False
LUX,4,2011,0.8181655727,False,False,,False
LUX,5,2011,0.6451956525,False,False,,False
LUX,6,2011,0.7750004278,False,False,,False
LUX,8,2011,0.5391570644,False,False,,False
LUX,10,2011,0.7332914325,False,False,,False
LUX,11,2011,0.7531557827,False,False,,False
LUX,12,2011,0.5887729247,True,False,,False
LUX,13,2011,0.6480866883,False,False,,False
LUX,14,2011,0.7775128534,False,False,,False
LUX,15,2011,0.6075465705,False,False,,False
LUX,16,2011,0.7093774365,False,False,,False
LUX,17,2011,0.7172304485,False,False,,False
LUX,18,2011,0.7615192824,False,False,,False
LUX,19,2011,0.6604836867,False,False,,False
LUX,20,2011,0.7166983729,False,False,,False
LUX,21,2011,0.7230590335,False,False,,False
LUX,22,2011,0.6905540882,False,False,,False
LUX,23,2011,0.668418959,False,False,,False
LUX,24,2011,0.7502029407,False,False,,False
LUX,25,2011,0.7574853093,True,False,,False
LVA,1,2011,0.6079296641,False,False,,False
LVA,2,2011,0.5025800647,False,False,,False
LVA,4,2011,0.6416758697,False,False,,False
LVA,5,2011,0.6275518589,False,False,,False
LVA,6,2011,0.6611898559,False,False,,False
LVA,8,2011,0.5281289808,False,False,,False
LVA,10,2011,0.6862016505,False,False,,False
LVA,11,2011,0.6403524956,False,False,,False
LVA,12,2011,0.5539184866,False,False,,False
LVA,13,2011,0.5655753508,False,False,,False
LVA,14,2011,0.6374672657,False,False,,False
LVA,15,2011,0.6186364304,False,False,,False
LVA,16,2011,0.5586874761,False,False,,False
LVA,17,2011,0.6537091601,False,False,,False
LVA,18,2011,0.6323327247,False,False,,False
LVA,19,2011,0.5964754321,False,False,,False
LVA,20,2011,0.6876051058,False,False,,False
LVA,21,2011,0.634387154,False,False,,False
LVA,22,2011,0.6588729217,False,False,,False
LVA,23,2011,0.626668565,False,False,,False
LVA,24,2011,0.595311528,False,False,,False
LVA,25,2011,0.6298639825,True,False,,False
MAC,2,2011,0.5487316402,False,False,,False
MAC,4,2011,0.6829309485,True,False,,False
MAC,5,2011,0.6469532609,False,False,,False
MAC,6,2011,0.74608698,True,False,,False
MAC,11,2011,0.7402145037,True,False,,False
MAC,12,2011,0.1931682203,True,False,,False
