iso3,concept_id,metric,tier,tier_weight,harmonized,latest_year,stale,present,bucket,renormalized_weight,metric_contribution,missingness_tag
ECU,12,ascor_climate_governance,P2,0.5,0.5497954508954798,2025,False,True,,0.0833333333333333,0.0458162875746233,exogenous
ECU,12,climate_laws_cumulative,P2,0.5,0.953638497652582,2026,False,True,,0.0833333333333333,0.0794698748043818,census
ECU,12,epi_agr,P1,1.0,0.5433278295987979,2024,False,True,,0.1666666666666666,0.0905546382664663,exogenous
ECU,12,epi_bdh,P2,0.5,0.4894520245154481,2024,False,True,,0.0833333333333333,0.0407876687096206,exogenous
ECU,12,epi_cch,P2,0.5,0.5804949148451649,2024,False,True,,0.0833333333333333,0.048374576237097,exogenous
ECU,12,epi_wrs,P1,1.0,0.5263559588261696,2024,False,True,,0.1666666666666666,0.0877259931376949,exogenous
ECU,12,irena_renewables_share_pct,P1,1.0,0.7367362652634726,2025,False,True,,0.1666666666666666,0.122789377543912,exogenous
ECU,12,wb_carbon_pricing_exists,P1,1.0,0.0,2025,False,True,,0.1666666666666666,0.0,census
ECU,13,fsi_c1_security_apparatus,P1,1.0,0.4688916650606766,2023,False,True,,0.3333333333333333,0.1562972216868922,exogenous
ECU,13,v2svdomaut,P1,1.0,0.4100817223656638,2025,False,True,,0.3333333333333333,0.1366939074552212,exogenous
ECU,13,v2svstterr,P1,1.0,0.4737138960271112,2025,False,True,,0.3333333333333333,0.157904632009037,exogenous
ECU,14,ccp_civil_rights_provisions,P1,1.0,0.1456509846827133,2023,False,True,,0.1428571428571428,0.0208072835261019,exogenous
ECU,14,ccp_information_access,P1,1.0,0.1948851203501094,2023,False,True,,0.1428571428571428,0.027840731478587,exogenous
ECU,14,v2clacjstw,P1,1.0,0.4204564715013161,2025,False,True,,0.1428571428571428,0.0600652102144737,exogenous
ECU,14,v2cltrnslw,P1,1.0,0.330411799780534,2025,False,True,,0.1428571428571428,0.0472016856829334,exogenous
ECU,14,v2xeg_eqaccess,P1,1.0,0.3386084930679211,2025,False,True,,0.1428571428571428,0.0483726418668458,exogenous
ECU,14,wjp_f3_open_government,P1,1.0,0.4895260687729366,2025,False,True,,0.1428571428571428,0.0699322955389909,exogenous
ECU,14,wjp_f4_fundamental_rights,P1,1.0,0.4349538522061683,2025,False,True,,0.1428571428571428,0.0621362646008811,exogenous
ECU,15,v2jucomp,P1,1.0,0.4119124118228298,2025,False,True,,0.1428571428571428,0.0588446302604042,exogenous
ECU,15,v2juhcind,P1,1.0,0.5609345517012486,2025,False,True,,0.1428571428571428,0.0801335073858926,exogenous
ECU,15,v2juncind,P1,1.0,0.5296808484527212,2025,False,True,,0.1428571428571428,0.075668692636103,exogenous
ECU,15,v2jupack,P1,1.0,0.6469306474858035,2025,False,True,,0.1428571428571428,0.0924186639265433,exogenous
ECU,15,v2jupurge,P1,1.0,0.4828651487163671,2025,False,True,,0.1428571428571428,0.0689807355309095,exogenous
ECU,15,wjp_f7_civil_justice,P1,1.0,0.3589955235872028,2025,False,True,,0.1428571428571428,0.0512850747981718,exogenous
ECU,15,wjp_f8_criminal_justice,P1,1.0,0.3075644394584269,2025,False,True,,0.1428571428571428,0.0439377770654895,exogenous
ECU,16,gpi_peace_index,P2,0.5,0.3331589243639093,2025,False,True,,0.0769230769230769,0.0256276095664545,exogenous
ECU,16,pts_index,P1,1.0,0.4054195953962342,2024,False,True,,0.1538461538461538,0.0623722454455744,exogenous
ECU,16,unodc_homicide_rate,P1,1.0,0.0227455716586151,2023,False,True,,0.1538461538461538,0.00349931871671,exogenous
ECU,16,v2clkill,P1,1.0,0.3962028913628995,2025,False,True,,0.1538461538461538,0.0609542909789076,exogenous
ECU,16,v2clrgunev,P1,1.0,0.4940793777822509,2025,False,True,,0.1538461538461538,0.0760122119665001,exogenous
ECU,16,v2cltort,P1,1.0,0.4471008143372255,2025,False,True,,0.1538461538461538,0.0687847406672654,exogenous
ECU,16,wjp_f5_order_security,P1,1.0,0.3051242214111639,2025,False,True,,0.1538461538461538,0.0469421879094098,exogenous
ECU,17,fraser_legal_system,P2,0.5,0.4287112305390633,2023,False,True,,0.2,0.0857422461078126,exogenous
ECU,17,v2xcl_prpty,P1,1.0,0.428466858541161,2025,False,True,,0.4,0.1713867434164644,exogenous
ECU,17,wjp_f6_5_no_expropriation,P1,1.0,0.4906188978059683,2025,False,True,,0.4,0.1962475591223873,exogenous
ECU,18,bci_corruption_index,P2,0.5,0.4170318469690859,2021,True,True,,0.0909090909090909,0.0379119860880987,exogenous
ECU,18,ti_cpi_score,P1,1.0,0.4008278154057414,2024,False,True,,0.1818181818181818,0.0728777846192257,exogenous
ECU,18,v2jucorrdc,P1,1.0,0.4302918893811179,2025,False,True,,0.1818181818181818,0.078234888978385,exogenous
ECU,18,v2lgcrrpt,P1,1.0,0.4184301937491834,2025,False,True,,0.1818181818181818,0.076078217045306,exogenous
ECU,18,v2x_corr,P1,1.0,0.414679328502803,2025,False,True,,0.1818181818181818,0.0753962415459641,exogenous
ECU,18,wjp_f2_absence_corruption,P1,1.0,0.359071415111833,2025,False,True,,0.1818181818181818,0.065285711838515,exogenous
ECU,19,v2lginvstp,P1,1.0,0.5279042737639829,2025,False,True,,0.2,0.1055808547527965,exogenous
ECU,19,v2lgoppart,P1,1.0,0.5264999518140675,2025,False,True,,0.2,0.1052999903628135,exogenous
ECU,19,v2lgotovst,P1,1.0,0.4677892518365475,2025,False,True,,0.2,0.0935578503673095,exogenous
ECU,19,v2lgqstexp,P1,1.0,0.4417862158235154,2025,False,True,,0.2,0.088357243164703,exogenous
ECU,19,v2xlg_legcon,P1,1.0,0.5191014037953096,2025,False,True,,0.2,0.1038202807590619,exogenous
ECU,20,fh_a_electoral_process,P1,1.0,0.6297714130043434,2025,False,True,,0.1,0.0629771413004343,exogenous
ECU,20,nelda_concerns_not_free_fair,Sp,0.0,1.0,2017,True,True,,0.0,0.0,exogenous
ECU,20,nelda_media_bias_incumbent,Sp,0.0,1.0,2017,True,True,,0.0,0.0,exogenous
ECU,20,nelda_opposition_allowed,Sp,0.0,1.0,2007,True,True,,0.0,0.0,exogenous
ECU,20,nelda_riots_protests_after,Sp,0.0,1.0,2013,True,True,,0.0,0.0,exogenous
ECU,20,nelda_violence_deaths_before,Sp,0.0,1.0,2017,True,True,,0.0,0.0,exogenous
ECU,20,pei_electoral_integrity_index,P1,1.0,0.5630985373049365,2023,False,True,,0.1,0.0563098537304936,exogenous
ECU,20,v2elaccept,P1,1.0,0.6957962633657481,2025,False,True,,0.1,0.0695796263365748,exogenous
ECU,20,v2elembaut,P1,1.0,0.5778490686614278,2025,False,True,,0.1,0.0577849068661427,exogenous
ECU,20,v2elembcap,P1,1.0,0.5889099848077907,2025,False,True,,0.1,0.058890998480779,exogenous
ECU,20,v2elfrfair,P1,1.0,0.5610741466058989,2025,False,True,,0.1,0.0561074146605899,exogenous
ECU,20,v2elintim,P1,1.0,0.637690243384928,2025,False,True,,0.1,0.0637690243384928,exogenous
ECU,20,v2elirreg,P1,1.0,0.7583859581326596,2025,False,True,,0.1,0.0758385958132659,exogenous
ECU,20,v2elvotbuy,P1,1.0,0.4694565716060365,2025,False,True,,0.1,0.0469456571606036,exogenous
ECU,20,v2x_polyarchy,P1,1.0,0.5546317367384069,2025,False,True,,0.1,0.0554631736738406,exogenous
ECU,21,civicus_score,P1,1.0,0.472287235328621,2025,False,True,,0.1176470588235294,0.0555632041563083,exogenous
ECU,21,idea_local_democracy,P2,0.5,0.6410790321474678,2025,False,True,,0.0588235294117647,0.0377105313027922,exogenous
ECU,21,idea_participation,P1,1.0,0.5100631871716673,2025,False,True,,0.1176470588235294,0.060007433784902,exogenous
ECU,21,v2cseeorgs,P1,1.0,0.41605222801025,2025,False,True,,0.1176470588235294,0.0489473209423823,exogenous
ECU,21,v2csreprss,P1,1.0,0.3918902878940322,2025,False,True,,0.1176470588235294,0.046104739752239,exogenous
ECU,21,v2dlconslt,P1,1.0,0.3076413240998332,2025,False,True,,0.1176470588235294,0.0361930969529215,exogenous
ECU,21,v2pscohesv,P1,1.0,0.3605657620233264,2025,False,True,,0.1176470588235294,0.0424195014145089,exogenous
ECU,21,v2psprlnks,P1,1.0,0.2955421937016673,2025,False,True,,0.1176470588235294,0.0347696698472549,exogenous
ECU,21,v2x_partip,P1,1.0,0.7296016840156684,2025,False,True,,0.1176470588235294,0.0858354922371374,exogenous
ECU,22,fh_d_expression_belief,P2,0.5,0.5421523657293176,2025,False,True,,0.0476190476190476,0.0258167793204436,exogenous
ECU,22,fh_g_personal_autonomy,P1,1.0,0.4756168381979245,2025,False,True,,0.0952380952380952,0.0452968417331356,exogenous
ECU,22,pew_gov_restrictions_index,P2,0.5,0.6397799097664172,2022,True,True,,0.0476190476190476,0.030465709988877,exogenous
ECU,22,pew_social_hostilities_index,P2,0.5,0.6643937543362712,2022,True,True,,0.0476190476190476,0.0316377978255367,exogenous
ECU,22,pts_index,P2,0.5,0.4054195953962342,2024,False,True,,0.0476190476190476,0.0193056950188682,exogenous
ECU,22,v2cldmovem,P1,1.0,0.5055701416476946,2025,False,True,,0.0952380952380952,0.0481495372997804,exogenous
ECU,22,v2cldmovew,P1,1.0,0.5169491221083361,2025,False,True,,0.0952380952380952,0.0492332497246034,exogenous
ECU,22,v2clrelig,P1,1.0,0.6238250689386274,2025,False,True,,0.0952380952380952,0.0594119113274883,exogenous
ECU,22,v2clslavef,P1,1.0,0.4866457832848226,2025,False,True,,0.0952380952380952,0.0463472174556973,exogenous
ECU,22,v2clsocgrp,P1,1.0,0.4299236459119975,2025,False,True,,0.0952380952380952,0.0409451091344759,exogenous
ECU,22,v2x_civlib,P1,1.0,0.4983829789409315,2025,False,True,,0.0952380952380952,0.047465045613422,exogenous
ECU,22,wbl_enforcement_perceptions,P2,0.5,0.6514936772499791,2025,False,True,,0.0476190476190476,0.0310235084404751,exogenous
ECU,22,wbl_legal_framework,P2,0.5,0.6959660799915959,2025,False,True,,0.0476190476190476,0.0331412419043617,exogenous
ECU,22,wbl_supportive_framework,P2,0.5,0.6565414963924018,2025,False,True,,0.0476190476190476,0.0312638807805905,exogenous
ECU,23,cpj_imprisoned,P1,1.0,0.504225352112676,2026,False,True,,0.1333333333333333,0.0672300469483568,census
ECU,23,cpj_murders_unsolved,P2,0.5,0.5028169014084507,2026,False,True,,0.0666666666666666,0.0335211267605633,census
ECU,23,fh_d_expression_belief,P2,0.5,0.5421523657293176,2025,False,True,,0.0666666666666666,0.0361434910486211,exogenous
ECU,23,rti_total,P2,0.5,0.5522483862121154,2026,False,True,,0.0666666666666666,0.0368165590808076,endogenous
ECU,23,v2mebias,P1,1.0,0.5678828150696744,2025,False,True,,0.1333333333333333,0.0757177086759565,exogenous
ECU,23,v2mecenefm,P1,1.0,0.5023625882257794,2025,False,True,,0.1333333333333333,0.0669816784301039,exogenous
ECU,23,v2mecorrpt,P1,1.0,0.4506091308324092,2025,False,True,,0.1333333333333333,0.0600812174443212,exogenous
ECU,23,v2merange,P1,1.0,0.4561171303689067,2025,False,True,,0.1333333333333333,0.0608156173825208,exogenous
ECU,23,v2x_freexp_altinf,P1,1.0,0.5221220913342037,2025,False,True,,0.1333333333333333,0.0696162788445605,exogenous
ECU,24,civicus_score,P1,1.0,0.472287235328621,2025,False,True,,0.1666666666666666,0.0787145392214368,exogenous
ECU,24,fh_e_associational_rights,P1,1.0,0.5618347360705555,2025,False,True,,0.1666666666666666,0.0936391226784259,exogenous
ECU,24,v2cscnsult,P1,1.0,0.5170290284227159,2025,False,True,,0.1666666666666666,0.0861715047371193,exogenous
ECU,24,v2cseeorgs,P1,1.0,0.41605222801025,2025,False,True,,0.1666666666666666,0.0693420380017083,exogenous
ECU,24,v2csprtcpt,P1,1.0,0.5011226016839384,2025,False,True,,0.1666666666666666,0.0835204336139897,exogenous
ECU,24,v2csreprss,P1,1.0,0.3918902878940322,2025,False,True,,0.1666666666666666,0.0653150479823387,exogenous
ECU,25,obs_open_budget_index,P2,0.5,0.5265309088053474,2023,False,True,,0.1,0.0526530908805347,endogenous
ECU,25,odin_overall,Sp,0.0,0.4109114172916162,2024,False,True,,0.0,0.0,endogenous
ECU,25,polfin_transparency_integrity,P2,0.5,0.6669655106170244,2026,False,True,,0.1,0.0666965510617024,endogenous
ECU,25,rti_total,P1,1.0,0.5522483862121154,2026,False,True,,0.2,0.110449677242423,endogenous
ECU,25,v2cltrnslw,P1,1.0,0.330411799780534,2025,False,True,,0.2,0.0660823599561068,exogenous
ECU,25,v2dlconslt,P1,1.0,0.3076413240998332,2025,False,True,,0.2,0.0615282648199666,exogenous
ECU,25,wjp_f3_open_government,P1,1.0,0.4895260687729366,2025,False,True,,0.2,0.0979052137545873,exogenous
EGY,1,fsi_c2_factionalized_elites,P1,1.0,0.3098749832289967,2023,False,True,,0.1666666666666666,0.0516458305381661,exogenous
EGY,1,fsi_c3_group_grievance,P1,1.0,0.3617927044532026,2023,False,True,,0.1666666666666666,0.0602987840755337,exogenous
EGY,1,pt_coup_successful,Sp,0.0,0.5413145539906103,2025,False,True,,0.0,0.0,census
EGY,1,v2pepwrses,P1,1.0,0.4125998799696195,2025,False,True,,0.1666666666666666,0.0687666466616032,exogenous
EGY,1,v2pepwrsoc,P1,1.0,0.4384666464974976,2025,False,True,,0.1666666666666666,0.0730777744162496,exogenous
EGY,1,v2psoppaut,P1,1.0,0.2190310309331768,2025,False,True,,0.1666666666666666,0.0365051718221961,exogenous
EGY,1,v2x_egal,P1,1.0,0.2666494700731618,2025,False,True,,0.1666666666666666,0.0444415783455269,exogenous
EGY,2,gpi_peace_index,P2,0.5,0.4471805011487436,2025,False,True,,0.0833333333333333,0.0372650417623953,exogenous
EGY,2,pt_coup_failed,P1,1.0,0.5037558685446009,2025,False,True,,0.1666666666666666,0.0839593114241001,census
EGY,2,pt_coup_successful,P1,1.0,0.5413145539906103,2025,False,True,,0.1666666666666666,0.0902190923317683,census
EGY,2,ucdp_sb_intrastate_deaths_best,P1,1.0,0.5922535211267606,2024,False,True,,0.1666666666666666,0.0987089201877934,census
EGY,2,vdem_regime_duration,P1,1.0,0.4175303189793515,2025,False,True,,0.1666666666666666,0.0695883864965585,exogenous
EGY,2,wgi_political_stability,P1,1.0,0.3352901919149083,2024,False,True,,0.1666666666666666,0.0558816986524847,exogenous
EGY,2,wjp_f5_order_security,P2,0.5,0.4099848287107715,2025,False,True,,0.0833333333333333,0.0341654023925642,exogenous
EGY,3,odin_openness,P1,1.0,0.3066715034179241,2024,False,True,,0.5,0.153335751708962,endogenous
EGY,3,spi_overall,P1,1.0,0.6218202386246188,2024,False,True,,0.5,0.3109101193123094,endogenous
EGY,4,v2clrspct,P1,1.0,0.3355131431431825,2025,False,True,,0.4,0.134205257257273,exogenous
EGY,4,wgi_government_effectiveness,P1,1.0,0.4786059099347757,2024,False,True,,0.4,0.1914423639739103,exogenous
EGY,4,wjp_f6_regulatory_enforcement,P2,0.5,0.286357897470909,2025,False,True,,0.2,0.0572715794941818,exogenous
EGY,5,fsi_p2_public_services,P1,1.0,0.5582662748862173,2023,False,True,,0.1818181818181818,0.1015029590702213,exogenous
EGY,5,wdi_education_index,P1,1.0,0.4978485806439161,2024,False,True,,0.1818181818181818,0.0905179237534393,exogenous
EGY,5,wdi_hci_plus_overall,P2,0.5,0.4317287186833896,2025,False,True,,0.0909090909090909,0.0392480653348536,exogenous
EGY,5,wdi_health_index,P1,1.0,0.5837438651764014,2024,False,True,,0.1818181818181818,0.1061352482138911,exogenous
EGY,5,wdi_infrastructure_index,P1,1.0,0.6139306175219771,2024,False,True,,0.1818181818181818,0.1116237486403594,exogenous
EGY,5,wdi_social_protection_index,P1,1.0,0.8428136863816595,2019,True,True,,0.1818181818181818,0.1532388520693926,ambiguous
EGY,6,fraser_regulation,P2,0.5,0.2437130777941978,2023,False,True,,0.2,0.0487426155588395,exogenous
EGY,6,wgi_regulatory_quality,P1,1.0,0.4083357621191388,2024,False,True,,0.4,0.1633343048476555,exogenous
EGY,6,wjp_f6_regulatory_enforcement,P1,1.0,0.286357897470909,2025,False,True,,0.4,0.1145431589883636,exogenous
EGY,8,fari_aggregate,P1,1.0,0.5780548092877458,2024,False,True,external,0.3333333333333333,0.1926849364292485,exogenous
EGY,8,fari_fdi_aggregate,P1,1.0,0.6714569030558075,2024,False,True,external,0.3333333333333333,0.2238189676852691,exogenous
EGY,8,fari_fdi_inflow,P1,1.0,0.630079336617489,2024,False,True,external,0.3333333333333333,0.210026445539163,exogenous
EGY,8,kaopen_norm,Sp,0.0,0.4453870811489228,2023,False,True,external,0.0,0.0,exogenous
EGY,8,obs_open_budget_index,P1,1.0,0.5374602081100285,2023,False,True,fiscal,1.0,0.5374602081100285,endogenous
EGY,8,romelli_cbi_index,P1,1.0,0.4604497605676836,2023,False,True,monetary,1.0,0.4604497605676836,exogenous
EGY,9,fatf_effectiveness,P1,1.0,0.6323200672238498,2025,False,True,,0.6666666666666666,0.4215467114825665,endogenous
EGY,9,fatf_technical_compliance,P2,0.5,0.5693490858417173,2025,False,True,,0.3333333333333333,0.1897830286139057,endogenous
EGY,10,v2clstown,P1,1.0,0.2095180551652805,2025,False,True,,1.0,0.2095180551652805,exogenous
EGY,11,fraser_trade_freedom,P1,1.0,0.3746114339843479,2023,False,True,,0.25,0.0936528584960869,exogenous
EGY,11,tfi_avg,P1,1.0,0.5140574258024472,2022,True,True,,0.25,0.1285143564506118,exogenous
EGY,11,wdi_lpi_overall,P1,1.0,0.5642250275364143,2022,True,True,,0.25,0.1410562568841036,exogenous
EGY,11,wdi_tariff_rate_simple_mean,P1,1.0,0.2895064043954024,2019,True,True,,0.25,0.0723766010988506,exogenous
EGY,12,ascor_climate_governance,P2,0.5,0.169329657394185,2025,False,True,,0.0833333333333333,0.0141108047828487,exogenous
EGY,12,climate_laws_cumulative,P2,0.5,0.8765258215962441,2026,False,True,,0.0833333333333333,0.0730438184663536,census
EGY,12,epi_agr,P1,1.0,0.5319873107980774,2024,False,True,,0.1666666666666666,0.0886645517996795,exogenous
EGY,12,epi_bdh,P2,0.5,0.4712644733940543,2024,False,True,,0.0833333333333333,0.0392720394495045,exogenous
EGY,12,epi_cch,P2,0.5,0.4851341815667705,2024,False,True,,0.0833333333333333,0.0404278484638975,exogenous
EGY,12,epi_wrs,P1,1.0,0.6207422511534523,2024,False,True,,0.1666666666666666,0.1034570418589087,exogenous
EGY,12,irena_renewables_share_pct,P1,1.0,0.3981465173225992,2025,False,True,,0.1666666666666666,0.0663577528870998,exogenous
EGY,12,wb_carbon_pricing_exists,P1,1.0,0.0,2025,False,True,,0.1666666666666666,0.0,census
EGY,13,fsi_c1_security_apparatus,P1,1.0,0.3983777715559305,2023,False,True,,0.3333333333333333,0.1327925905186435,exogenous
EGY,13,v2svdomaut,P1,1.0,0.6533375421542571,2025,False,True,,0.3333333333333333,0.2177791807180857,exogenous
EGY,13,v2svstterr,P1,1.0,0.5476680704431557,2025,False,True,,0.3333333333333333,0.1825560234810518,exogenous
EGY,14,ccp_civil_rights_provisions,P1,1.0,0.1456509846827133,2023,False,True,,0.1428571428571428,0.0208072835261019,exogenous
EGY,14,ccp_information_access,P1,1.0,0.1948851203501094,2023,False,True,,0.1428571428571428,0.027840731478587,exogenous
EGY,14,v2clacjstw,P1,1.0,0.4208489101677837,2025,False,True,,0.1428571428571428,0.0601212728811119,exogenous
EGY,14,v2cltrnslw,P1,1.0,0.2639740356131906,2025,False,True,,0.1428571428571428,0.03771057651617,exogenous
EGY,14,v2xeg_eqaccess,P1,1.0,0.3551135523923127,2025,False,True,,0.1428571428571428,0.050730507484616,exogenous
EGY,14,wjp_f3_open_government,P1,1.0,0.1722130615359366,2025,False,True,,0.1428571428571428,0.0246018659337052,exogenous
EGY,14,wjp_f4_fundamental_rights,P1,1.0,0.1378213928903563,2025,False,True,,0.1428571428571428,0.019688770412908,exogenous
EGY,15,v2jucomp,P1,1.0,0.3416163622557998,2025,False,True,,0.1428571428571428,0.0488023374651142,exogenous
EGY,15,v2juhcind,P1,1.0,0.5133337320718744,2025,False,True,,0.1428571428571428,0.073333390295982,exogenous
EGY,15,v2juncind,P1,1.0,0.5339952799529731,2025,False,True,,0.1428571428571428,0.0762850399932818,exogenous
EGY,15,v2jupack,P1,1.0,0.4775737605166002,2025,False,True,,0.1428571428571428,0.0682248229309428,exogenous
EGY,15,v2jupurge,P1,1.0,0.355830195520755,2025,False,True,,0.1428571428571428,0.0508328850743935,exogenous
EGY,15,wjp_f7_civil_justice,P1,1.0,0.2818326434955996,2025,False,True,,0.1428571428571428,0.040261806213657,exogenous
EGY,15,wjp_f8_criminal_justice,P1,1.0,0.350133582734024,2025,False,True,,0.1428571428571428,0.0500190832477177,exogenous
EGY,16,gpi_peace_index,P2,0.5,0.4471805011487436,2025,False,True,,0.0769230769230769,0.0343985000883648,exogenous
EGY,16,pts_index,P1,1.0,0.2571025545230213,2024,False,True,,0.1538461538461538,0.0395542391573878,exogenous
EGY,16,unodc_homicide_rate,P1,1.0,0.697463768115942,2017,True,True,,0.1538461538461538,0.1073021181716833,exogenous
EGY,16,v2clkill,P1,1.0,0.3323469256076716,2025,False,True,,0.1538461538461538,0.051130296247334,exogenous
EGY,16,v2clrgunev,P1,1.0,0.4365949070585476,2025,False,True,,0.1538461538461538,0.0671684472397765,exogenous
EGY,16,v2cltort,P1,1.0,0.1821058698934624,2025,False,True,,0.1538461538461538,0.0280162876759172,exogenous
EGY,16,wjp_f5_order_security,P1,1.0,0.4099848287107715,2025,False,True,,0.1538461538461538,0.0630745890324264,exogenous
EGY,17,fraser_legal_system,P2,0.5,0.3321621899355435,2023,False,True,,0.2,0.0664324379871087,exogenous
EGY,17,v2xcl_prpty,P1,1.0,0.4267441170550106,2025,False,True,,0.4,0.1706976468220042,exogenous
EGY,17,wjp_f6_5_no_expropriation,P1,1.0,0.3078350944747947,2025,False,True,,0.4,0.1231340377899178,exogenous
EGY,18,bci_corruption_index,P2,0.5,0.4726637359496534,2021,True,True,,0.0909090909090909,0.0429694305408775,exogenous
EGY,18,ti_cpi_score,P1,1.0,0.3833470887214203,2024,False,True,,0.1818181818181818,0.0696994706766218,exogenous
EGY,18,v2jucorrdc,P1,1.0,0.3679139823882282,2025,False,True,,0.1818181818181818,0.0668934513433142,exogenous
EGY,18,v2lgcrrpt,P1,1.0,0.4483333107704269,2025,False,True,,0.1818181818181818,0.0815151474128048,exogenous
EGY,18,v2x_corr,P1,1.0,0.3727720701245586,2025,False,True,,0.1818181818181818,0.067776740022647,exogenous
EGY,18,wjp_f2_absence_corruption,P1,1.0,0.3724569814387065,2025,False,True,,0.1818181818181818,0.0677194511706739,exogenous
EGY,19,v2lginvstp,P1,1.0,0.3444548311547106,2025,False,True,,0.2,0.0688909662309421,exogenous
EGY,19,v2lgoppart,P1,1.0,0.2243927457969035,2025,False,True,,0.2,0.0448785491593807,exogenous
EGY,19,v2lgotovst,P1,1.0,0.3110679585340472,2025,False,True,,0.2,0.0622135917068094,exogenous
EGY,19,v2lgqstexp,P1,1.0,0.3171195688665564,2025,False,True,,0.2,0.0634239137733112,exogenous
EGY,19,v2xlg_legcon,P1,1.0,0.2618855768072956,2025,False,True,,0.2,0.0523771153614591,exogenous
EGY,20,fh_a_electoral_process,P1,1.0,0.2853940508848728,2025,False,True,,0.1,0.0285394050884872,exogenous
EGY,20,nelda_concerns_not_free_fair,Sp,0.0,1.0,2020,True,True,,0.0,0.0,exogenous
EGY,20,nelda_media_bias_incumbent,Sp,0.0,0.0,2018,True,True,,0.0,0.0,exogenous
EGY,20,nelda_opposition_allowed,Sp,0.0,0.0,2018,True,True,,0.0,0.0,exogenous
EGY,20,nelda_riots_protests_after,Sp,0.0,0.0,2020,True,True,,0.0,0.0,exogenous
EGY,20,nelda_violence_deaths_before,Sp,0.0,0.0,2020,True,True,,0.0,0.0,exogenous
EGY,20,pei_electoral_integrity_index,P1,1.0,0.2507660671582716,2020,True,True,,0.1,0.0250766067158271,exogenous
EGY,20,v2elaccept,P1,1.0,0.1860660283025352,2025,False,True,,0.1,0.0186066028302535,exogenous
EGY,20,v2elembaut,P1,1.0,0.3377824435907055,2025,False,True,,0.1,0.0337782443590705,exogenous
EGY,20,v2elembcap,P1,1.0,0.2101756554296117,2025,False,True,,0.1,0.0210175655429611,exogenous
EGY,20,v2elfrfair,P1,1.0,0.2678849133144132,2025,False,True,,0.1,0.0267884913314413,exogenous
EGY,20,v2elintim,P1,1.0,0.237085177966309,2025,False,True,,0.1,0.0237085177966309,exogenous
EGY,20,v2elirreg,P1,1.0,0.3186656186771123,2025,False,True,,0.1,0.0318665618677112,exogenous
EGY,20,v2elvotbuy,P1,1.0,0.2590430392611087,2025,False,True,,0.1,0.0259043039261108,exogenous
EGY,20,v2x_polyarchy,P1,1.0,0.2809314197164367,2025,False,True,,0.1,0.0280931419716436,exogenous
EGY,21,civicus_score,P1,1.0,0.2864638248871239,2025,False,True,,0.1176470588235294,0.0337016264573086,exogenous
EGY,21,idea_local_democracy,P2,0.5,0.2811502751971825,2025,False,True,,0.0588235294117647,0.0165382514821872,exogenous
EGY,21,idea_participation,P1,1.0,0.2879635540210474,2025,False,True,,0.1176470588235294,0.0338780651789467,exogenous
EGY,21,v2cseeorgs,P1,1.0,0.2168573318053865,2025,False,True,,0.1176470588235294,0.0255126272712219,exogenous
EGY,21,v2csreprss,P1,1.0,0.1936548719094937,2025,False,True,,0.1176470588235294,0.0227829261069992,exogenous
EGY,21,v2dlconslt,P1,1.0,0.3307272371160866,2025,False,True,,0.1176470588235294,0.0389090867195396,exogenous
EGY,21,v2pscohesv,P1,1.0,0.4795759763232081,2025,False,True,,0.1176470588235294,0.056420703096848,exogenous
EGY,21,v2psprlnks,P1,1.0,0.518356447342493,2025,False,True,,0.1176470588235294,0.0609831114520579,exogenous
EGY,21,v2x_partip,P1,1.0,0.2375125140900839,2025,False,True,,0.1176470588235294,0.0279426487164804,exogenous
EGY,22,fh_d_expression_belief,P2,0.5,0.207405060486581,2025,False,True,,0.0476190476190476,0.0098764314517419,exogenous
EGY,22,fh_g_personal_autonomy,P1,1.0,0.3528937488305865,2025,False,True,,0.0952380952380952,0.0336089284600558,exogenous
EGY,22,pew_gov_restrictions_index,P2,0.5,0.0963303760368207,2022,True,True,,0.0476190476190476,0.0045871607636581,exogenous
EGY,22,pew_social_hostilities_index,P2,0.5,0.1370466358866942,2022,True,True,,0.0476190476190476,0.0065260302803187,exogenous
EGY,22,pts_index,P2,0.5,0.2571025545230213,2024,False,True,,0.0476190476190476,0.0122429787868105,exogenous
EGY,22,v2cldmovem,P1,1.0,0.4786105192845833,2025,False,True,,0.0952380952380952,0.0455819542175793,exogenous
EGY,22,v2cldmovew,P1,1.0,0.3388682088348853,2025,False,True,,0.0952380952380952,0.0322731627461795,exogenous
EGY,22,v2clrelig,P1,1.0,0.2324387226729864,2025,False,True,,0.0952380952380952,0.022137021206951,exogenous
EGY,22,v2clslavef,P1,1.0,0.3379559849824108,2025,False,True,,0.0952380952380952,0.0321862842840391,exogenous
EGY,22,v2clsocgrp,P1,1.0,0.4149670963024745,2025,False,True,,0.0952380952380952,0.0395206758383309,exogenous
EGY,22,v2x_civlib,P1,1.0,0.1839533733004844,2025,False,True,,0.0952380952380952,0.0175193688857604,exogenous
EGY,22,wbl_enforcement_perceptions,P2,0.5,0.3830886252216043,2025,False,True,,0.0476190476190476,0.018242315486743,exogenous
EGY,22,wbl_legal_framework,P2,0.5,0.3325416154891237,2025,False,True,,0.0476190476190476,0.0158353150232916,exogenous
EGY,22,wbl_supportive_framework,P2,0.5,0.5111770521083722,2025,False,True,,0.0476190476190476,0.0243417643861129,exogenous
