iso3,C1_score,C2_score,C3_score,C4_score,C5_score,C6_score,C8_score,C9_score,C10_score,C11_score,C12_score,C13_score,C14_score,C15_score,C16_score,C17_score,C18_score,C19_score,C20_score,C21_score,C22_score,C23_score,C24_score,C25_score,C1_lowconf,C2_lowconf,C3_lowconf,C4_lowconf,C5_lowconf,C6_lowconf,C8_lowconf,C9_lowconf,C10_lowconf,C11_lowconf,C12_lowconf,C13_lowconf,C14_lowconf,C15_lowconf,C16_lowconf,C17_lowconf,C18_lowconf,C19_lowconf,C20_lowconf,C21_lowconf,C22_lowconf,C23_lowconf,C24_lowconf,C25_lowconf
MLI,0.4738957681910985,0.16558374436231285,0.4570450119456384,0.34037806218876543,0.2721269750822015,0.38537537214899187,0.5141004307941848,0.3043470394737117,0.6098615602400294,0.399194570955617,0.41888268536677953,0.3637448162010906,0.4780308712056298,0.5360338665071586,0.29248278444769055,0.4872473128550304,0.3793206486831037,0.24144797817537347,0.38326147700861957,0.4169518431505977,0.4196788354802071,0.36948930399055585,0.41876382676485696,0.366740145656079,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MLT,0.716319597084269,0.6133445980987146,0.5440415244426237,0.5889513536291157,0.6536163082057737,0.5832318396709525,0.7420764046757645,0.5570192687558787,0.4971996585710614,0.6834941123636773,0.6581285069631114,0.673006697833414,0.6355694628029652,0.6232178229077227,0.7062465713251793,0.5961132193134561,0.6217692797385598,0.5103493637015634,0.6431448153393369,0.6163076179847572,0.6394684049268535,0.5845855800904712,0.6447226216386468,0.5795037843508692,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MMR,0.21640099165236645,0.2071854734202843,0.44447633398663056,0.2683061405547709,0.37973306320461203,0.2913265391704706,0.4559700989279042,0.3241157771655044,0.1945714690665445,0.3994152711230414,0.42375972004153545,0.2699483981625875,0.31070497532477154,0.24351846134748176,0.27174268335656565,0.19503698712634715,0.3795094633794202,0.32911886299224136,0.22390858280137146,0.2529022415736706,0.18698845996541072,0.12327285029608327,0.20261728072243143,0.24351329131274904,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MNE,0.5328947720752463,0.519350320830533,0.4898919130831144,0.54873906489057,0.5629224950209807,0.5008862107351659,0.59467358818521,0.5423996567243045,0.6220759746863083,0.5933533905607289,0.6245510324695481,0.5759673466158063,0.5176456732398053,0.5086818598829994,0.6442285757239608,0.5670774536128781,0.49827656430584955,0.5591515403388998,0.5174869918477911,0.5780757574779292,0.5668886368283895,0.5569348001095157,0.5796384839088611,0.5751220589164265,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MNG,0.5424197053702643,0.5031633212897658,0.5916785695441182,0.4415369039671718,0.5725568796072857,0.477113461597512,0.6254959599432641,0.4049071031527478,0.4716458178216094,0.5008257346868706,0.3786798962790254,0.6325100336312158,0.43764921825896064,0.5185147467411424,0.5251625853899763,0.4800537287431211,0.41275375932032204,0.6101740744661758,0.5154758770955451,0.4934557759686565,0.5676642899391678,0.5384995064723445,0.5448701335265896,0.5363092680279136,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MNP,,0.5457746478873239,,,0.651845638810598,,,,,,0.020539906103286366,,,,,,,,,,,0.503755868544601,,,,True,,,True,,,,,,True,,,,,,,,,,,True,,
MOZ,0.4834865528784185,0.38909712664345947,0.43063043646335,0.3367877591060601,0.3005651046459023,0.3453926639900374,0.4601483033801013,0.3540293822522999,0.3798769934949609,0.43564606190334343,0.45027125066338414,0.39764826250085855,0.37965243794506776,0.4240640537727526,0.31260291938097784,0.2990753615531692,0.40127281061945547,0.4000167518672292,0.2698282774445139,0.4340077380845848,0.4365148745357662,0.4418322207218304,0.39813871577249044,0.3872415247479243,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MRT,0.2979906287201723,0.42394706239695495,0.3698041279272809,0.3275970013899834,0.4281275680577903,0.32587497403037646,0.46698982063398253,0.36984437240573403,0.4816102085541002,0.37712787845874035,0.33950644450382683,0.44112534223411465,0.2860283672718394,0.308091206188415,0.449443399881005,0.3361943650102911,0.3624286165293824,0.3963131166742745,0.4067879609745931,0.4387438070057171,0.3185253031350018,0.47319757312678035,0.4602800466869617,0.32409377202473527,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MUS,0.5719528863581425,0.5167270130990641,0.517698427985582,0.6005778619791308,0.5776755169314453,0.6303080969521531,0.560806109241277,0.5071835420518568,0.5140748364244733,0.621856096928811,0.4306721707631946,0.5859988520002339,0.6169473103589465,0.6023845155170946,0.5579613149921829,0.5740632620879255,0.5553030122094279,0.6744378796684468,0.5845731271419948,0.65141481467759,0.5573107195704543,0.5669473952039362,0.6426687127430234,0.47918424059937414,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MWI,0.4750989622809448,0.4784223064633659,0.3973926846465181,0.46021494938945795,0.42756210575222736,0.42178136737184896,0.5018987220209017,0.5241939103271507,0.5823791277359016,0.349196839970844,0.47442178835955334,0.5337944440847109,0.4657120044457475,0.5643006159391334,0.5160011360908892,0.5206967863561611,0.433893798736657,0.6766520203922445,0.48362130554638494,0.5010617278499339,0.5192222446302314,0.5426326147191781,0.5693022737474297,0.5324597375359714,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MYS,0.5349567253841329,0.5175267378465377,0.6203950016367836,0.5283404791104465,0.5746426278844216,0.5988695401892912,0.5525894991013719,0.7271837968307295,0.3059476428990619,0.6294558171360369,0.44000015264340253,0.45441975288549835,0.49887088209877134,0.5898069019493646,0.6055818964101432,0.47193010820143133,0.5587802341514613,0.4403623597674214,0.49329985237063695,0.5193750714657025,0.4492228611906049,0.44479564176407144,0.4899018602148238,0.4080176077126529,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
NAM,0.5492182340256446,0.5869384538904678,0.3690959084850376,0.6161441384356556,0.426361410820307,0.5009033897078476,0.43239170134794086,0.45131007941662427,0.4046272543466314,0.468628379232662,0.4490865805167974,0.585634905214205,0.5862688453192259,0.5866366481759673,0.49279455241195885,0.5908600748943945,0.574702830062037,0.5742989680768453,0.4857662404550096,0.5858202674155472,0.5679141784045622,0.5859731037671192,0.5913613740112937,0.5862991663596282,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
NCL,,0.5805239053069002,,,0.6294275537490247,,0.556698708391718,,,,0.19995714004016668,,,,0.4736312399355877,,,,,,,0.503755868544601,,,,False,,,False,,True,,,,True,,,,True,,,,,,,True,,
NER,0.509635156056622,0.20938428639700168,0.5096732663187498,0.39089427374062674,0.2006587979950118,0.39791746184871496,0.5311260911905619,0.3241157771655044,0.4727708296785036,0.3345669732500074,0.40296720118555274,0.4370972543529336,0.5166891023930541,0.3961041340192408,0.3550676328893776,0.4098177681120257,0.4434673502163351,0.3257034941743432,0.4001043504022241,0.4826623805850004,0.45179536215967725,0.44041820078154464,0.4997162217327111,0.4490821999353698,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
NGA,0.41294818826570884,0.2691830709163451,0.4687189319881574,0.34258224414418087,0.2663909251050096,0.3982208318552435,0.49142458833144925,0.4049071031527478,0.6108258561173671,0.3137742474939943,0.43478985476981463,0.3286430110108918,0.49448907693239225,0.43337079085255875,0.24171262141548056,0.4285525107140888,0.3524863114946127,0.4620994755725111,0.39038829864642655,0.4687974645909428,0.4540748181228078,0.536125309852426,0.503393636842662,0.46617858822276836,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
NIC,0.24606931267403698,0.5184033439204124,0.34715243558710784,0.1983142696340849,0.5247026502793749,0.32905032405138546,0.5504837607948723,0.5039041755371451,0.382609165147418,0.5485763276706879,0.49614102990788117,0.3930993097928979,0.19548090254408573,0.11656028792826652,0.27802769535117206,0.2573124622487709,0.2644920914411022,0.14664739977876146,0.2615348471646036,0.2134531417073513,0.290544568545036,0.1770712111511208,0.16209120992759904,0.2932989293236021,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
NLD,0.6823845012288299,0.602366344559318,0.6112468209648272,0.7479383257676157,0.7024559902100369,0.7766097209482895,0.7425358338351553,0.7204716798758722,0.6116294360151486,0.7616529192497689,0.7252583152434241,0.663909420105203,0.689950551640696,0.7223201275244054,0.7244696576741246,0.7608351290620404,0.7801924945092044,0.7106520871126486,0.7137244905474945,0.6564294341406185,0.6443161401976389,0.6163080754768412,0.5950551186585159,0.6431745104442006,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
NOR,0.7499937194856057,0.6199838636754414,0.6578660767239641,0.7946097032220816,0.686070300902072,0.7898839412006659,0.4795000238158931,0.6780224511503544,0.654379886577125,0.7010820979895298,0.7842139059467452,0.6475041142193709,0.7246668095157159,0.7631644839993086,0.745652718813471,0.7838121078493787,0.831837214320096,0.7662235938134441,0.7155671857116882,0.7756997794094256,0.6320956693978517,0.6424275213341465,0.7473649312756857,0.7397135840366041,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
NPL,0.491776383312205,0.4985805865282061,0.3938595033476979,0.43294086808298127,0.541275624821505,0.4607889629416073,0.45217462736509023,0.3727561257476666,0.5486287720290782,0.351086622991859,0.5130797167512479,0.5523874765240168,0.4167397092337574,0.5612748636513206,0.4703580991157169,0.47812270603674545,0.43109561920935935,0.5827622166965674,0.5490227294032985,0.5404865722805772,0.45455885210181585,0.5499489440241238,0.561915601247285,0.5362734538409643,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
NRU,,0.5808221707280414,0.27953459296894956,0.4971268554440247,0.5057216542079127,0.4039597638553404,0.39360813683339124,0.5281476578655092,,0.2320356557625574,0.27721763966702767,,0.625136761487965,,0.70205367714266,,0.3295593048036358,,0.6297714130043434,0.5576116871126579,0.6277890930870105,0.47065370301977827,0.5597232115916067,0.2424594575245177,,False,False,True,False,True,False,False,,True,True,,True,,True,,True,,True,True,True,True,True,True
NZL,0.6831505236028944,0.6340187486151992,0.6226088682109329,0.7974873830304727,0.6638315839876079,0.837750061114021,0.5167216818860678,0.6792178292722143,0.4591099714162179,0.7107305337165688,0.682860315857671,0.6882663882078267,0.7406913658595914,0.756522849548987,0.7274227143634003,0.7544342656124303,0.8209271224406369,0.6377223953300598,0.6953593609252867,0.6257629798343222,0.6800497292363511,0.6203446035907914,0.5879581259917351,0.6503636955864611,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OMN,0.40992744314942403,0.5951820407276904,0.4935321769333838,0.5460260991781711,0.6005033712245696,0.6089293442334406,0.4983070497658135,0.6842135710069986,0.317197761468003,0.6269922589059556,0.4568704119871416,0.6245291246121841,0.48248979708308937,0.477591863897269,0.6131891091739567,0.4388406065554824,0.6185379199275879,0.35377810945028726,0.47519036091019967,0.27680928019201473,0.35274935839404253,0.29069359688756236,0.2843765323301381,0.3060564151044902,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
PAK,0.3185663008685013,0.33558089879610525,0.4055747173941267,0.34076978370865607,0.3627265819624578,0.36762654481263374,0.5073285635712798,0.37946824270252383,0.4591099714162179,0.4237238674877577,0.4156505820337766,0.26970707951463346,0.33219469525524165,0.3611046375514156,0.24834501977069307,0.45019404446628924,0.3270578040433904,0.43625999843386987,0.31272845591889253,0.4261256627244442,0.2979834409302883,0.4202325206669744,0.44860124219051495,0.4384325323320666,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
PAN,0.51811180368254,0.5663044305222229,0.5124383312518269,0.5769196103289767,0.5499532603525181,0.49096407990477564,0.4230076054673405,0.5609730162942373,0.5775576483492125,0.6208457804292679,0.48843776873780026,0.489483993793188,0.48568064173437475,0.5334206607569699,0.49626799113813935,0.5292657077148298,0.44591865214024506,0.6012057499355427,0.6084775785260353,0.5603077846171617,0.5252532841729971,0.54559121640194,0.5697386310429734,0.5631374129482875,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
PER,0.4416832163831112,0.5148830209277263,0.5261454874947468,0.4618989925674096,0.5628322514529942,0.487229611119543,0.6252790855884731,0.605659617338041,0.7466308588424425,0.6402752179966215,0.5070332716746666,0.42080745956661714,0.5126908611174273,0.4607634953227896,0.41618762039154694,0.5516318119693138,0.3584184877408128,0.5959033571102972,0.5730862297166446,0.4314479460594054,0.5262227701996999,0.5079317250274028,0.4726408036598653,0.5209011994113457,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
PHL,0.34798444146889085,0.3936928390928689,0.5715182873239675,0.4280924028070149,0.4646586884588638,0.4823292712812107,0.5138428309126214,0.45921757449334133,0.6252902942774343,0.5791238712400122,0.44864238823549335,0.42474985810150395,0.32777081263518987,0.4812421037637635,0.35353398193635804,0.46531156111984623,0.34401633969515344,0.5498078372526825,0.3902984109145243,0.4170427230181437,0.47614564902452505,0.4143478669431403,0.4797943447589923,0.445230487601326,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
PLW,,0.5864630263162028,0.3662129800552525,0.4971268554440247,0.5881849445983797,0.5796158968904715,0.44394103887471276,0.42482922476997437,,0.40004538968962033,0.1597417840375587,,0.3835475929978118,,0.4507651638531335,,0.2764972133316495,,0.6680355643509511,0.7484504006733372,0.5284342880786256,0.5129412196093394,0.6984897308968445,0.381346701618613,,False,False,True,False,True,True,False,,False,True,,True,,True,,True,,True,True,False,True,True,True
PNG,0.5155646000664625,0.5014511058249267,0.2871569773409067,0.402166292400288,0.25601295309187316,0.4387021028253029,0.5876341847509352,0.35642013849601945,0.4226274440569373,0.5106068031273368,0.40259816602394927,0.36924959451682104,0.33579884005088806,0.6232308065384277,0.4402700720596902,0.39913786356470604,0.43307295352403746,0.5839327158223497,0.3947004326442158,0.4648295578091202,0.4759331544717267,0.535307516670623,0.5614984601246071,0.4247588601271382,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
POL,0.6644957208612717,0.5403672557203824,0.6470808119862042,0.6061168386489211,0.6472220420712884,0.5985995734354745,0.6854678448044585,0.5226309190325118,0.5584324467820126,0.6978240467776399,0.6563288444984441,0.6469023221106115,0.5389834407338366,0.5701316662256698,0.6769357686295872,0.6391642215611665,0.6559809655762961,0.6708367125981498,0.6113639095431138,0.6304358148669581,0.6421320887373729,0.588333601415871,0.5852897788580657,0.591266481897114,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
PRI,,0.5527676421922396,,0.4512522881866627,0.5830852013818862,0.6095932045307807,,,,,0.15801263880072375,,,,0.1547906602254428,,0.6717790790127199,,,,0.599959483408898,0.503755868544601,,,,False,,True,False,True,,,,,True,,,,True,,True,,,,True,True,,
PRT,0.6493894270884594,0.5249844410944698,0.6362990073707825,0.6056288917118998,0.6819148728442568,0.589977070188113,0.6951386699245481,0.6560163411402758,0.5880041870203723,0.700793402275372,0.7406094830541988,0.7090451900390536,0.471780867097714,0.6480340001394778,0.6604210724069449,0.5530687207821933,0.6263281374778645,0.6535302397136713,0.6907314188410699,0.6634339028488621,0.5618315491675561,0.609247845783431,0.6306402327861219,0.5905008170780109,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
PRY,0.42051400164827507,0.5566177985148147,0.507158218876059,0.4362109980493732,0.5021176983157917,0.4599373024092454,0.49810477360465966,0.5879325488745991,0.6550227504953502,0.4966223233139605,0.5124390664388954,0.3700883441526832,0.33601078803419565,0.4426893787975374,0.46148177896054066,0.47099266639255805,0.3228360799026068,0.42641657693011836,0.49614198840742674,0.4686483443784734,0.49726520091475784,0.5053657575725832,0.4660995187242844,0.5055824144000508,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
PSE,0.41944608325921107,0.47191479590674196,0.5228433152677995,0.33183939690574893,0.48564778144620196,0.4138978279006876,0.49297927981571155,,0.7037196923009098,0.6821190730447844,0.2998133594987501,0.16745763370082956,0.3709682546309008,0.4284673800551796,0.5522742215250945,0.4301896000273113,0.5397787655547365,0.31416830399632334,0.48775808075907884,0.3691978977804203,0.34938341307442494,0.3561142928455585,0.3205124263086053,0.25460208073772916,False,False,False,False,False,True,True,,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,True
PYF,,0.5776917413757207,,,0.673283455648305,,0.5110086785308531,,,0.502210642541965,0.21586896871622935,,,,0.9486714975845412,,,,,,,0.503755868544601,,,,False,,,False,,True,,,True,True,,,,True,,,,,,,True,,
QAT,0.3582320905494697,0.6228656782575118,0.43725598181753267,0.6271841041872932,0.6404595865515824,0.641791231431565,0.36331602529813634,0.706219681017077,0.1559996339730319,0.6370665079468587,0.38330016415757395,0.5960835595880237,0.4131330831558052,0.5234490153260716,0.6764432729068,0.3753186132329468,0.6197270029984345,0.198530134837017,0.3786745629084941,0.24589360802973406,0.24909101984663143,0.24731926702622367,0.2364270032518528,0.3598408501319848,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ROU,0.5660745859366324,0.5864171733372595,0.6172796678891601,0.5303279701180352,0.53844619631516,0.5407764642634774,0.6428384582652311,0.5130070487357219,0.5346464818076799,0.6516602545413501,0.691160870713952,0.6682208594703015,0.5078406092662416,0.5251963106843924,0.6674408191596061,0.6114220397971121,0.5009960330733009,0.5284244278767826,0.5223555953657497,0.5125189752273744,0.5596717131276205,0.5058562977836797,0.5365341867720118,0.507901869745394,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RUS,0.30706499970562434,0.39668291229747843,0.5287345394024527,0.38821719195729243,0.6281022815586322,0.3319267700231388,0.4948959462130722,0.6792178292722143,0.241661251076541,0.4844295811743161,0.45562248879073336,0.5034032768257095,0.32904376384243667,0.3289290929251346,0.22474003039706691,0.4058683284963456,0.3645749741518544,0.20005975440223606,0.28505990996128616,0.29387918706895116,0.3238401353762421,0.13819205794059092,0.18586490125440647,0.4540519563920623,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RWA,0.2924774982817276,0.4828898813638094,0.4905222673597608,0.5203650716804757,0.4391046554341233,0.5643097914280217,0.5234571871967847,0.284578301781919,0.1392851720991765,0.4607817865993312,0.4188818288400341,0.5165355921727691,0.4702068898252592,0.40277516466852437,0.448779564814418,0.39182711800013537,0.5853830578800735,0.36074672312258527,0.3610223916671154,0.3786540562412307,0.36777344095846054,0.2892455691899746,0.29524806666112335,0.473200587646818,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SAU,0.2470048396524419,0.564310687305164,0.5550961662381543,0.505686474343937,0.6208270536008683,0.6011900111751002,0.4197530169418357,0.6039432421179681,0.1322136689986992,0.5707591218547715,0.40543461792276814,0.5395851133508668,0.4010055410345765,0.37240693662850627,0.44900713795932207,0.39786547826830665,0.6001684537699609,0.2024755347525906,0.16865239851681557,0.2753220746003428,0.24176332992003446,0.16378110505548704,0.2367376852740839,0.3818994586041183,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SDN,0.331252213122738,0.11294256894832196,0.2984218559185027,0.23388793291450316,0.21690389675347194,0.2268542542760299,0.34369328332099214,,0.2296075526098183,0.4094958951061021,0.3929739602108125,0.19465314400201036,0.30618393446757536,0.24912497990554053,0.22074916435684078,0.12391711684039734,0.3354191138421684,0.34800789951946987,0.30800725970616694,0.232115109408316,0.16954426503774178,0.26647177617294565,0.23588434485463308,0.3171039572809525,False,False,False,False,False,False,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SEN,0.5573609616509794,0.55540728262738,0.5814222456121256,0.5297839555480396,0.359284673564594,0.4881567523051542,0.5649644553107723,0.37946824270252383,0.4067165620808633,0.41163918012274614,0.44119784754234187,0.5440871098162309,0.6277674173882097,0.5164338232310428,0.4908705694347785,0.5488417214173212,0.5271020352884873,0.5531324334517256,0.5368971042618076,0.5612048843417724,0.554826058647164,0.5521142937148144,0.559748155114669,0.5274229856673347,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SGP,0.6025550958054092,0.6397026390019148,0.6286538593735749,0.8488520532687425,0.6870874978774246,0.8497405999263755,0.6163614594628423,0.7368076671275195,0.339537282626329,0.8007343665704552,0.6180464072853245,0.6745185354747302,0.6106727308134597,0.6883944604676282,0.7439278315918294,0.6409253949978087,0.8267032219334566,0.450223271316392,0.5406362091232575,0.4283490378141077,0.4930821037595828,0.43043397492531205,0.3621367934604314,0.5098781966909952,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SLB,0.5114523761955607,0.5603572272415477,0.32500809412994836,0.43231189907625006,0.3048664672806814,0.3403933950913831,0.40713377122065864,0.24847357683847923,0.5206641915862816,0.3831633686012039,0.34648146218135917,0.4979213233545257,0.49769381323413137,0.6445301533756587,0.5771628134165477,0.5387223136547841,0.45422217471513754,0.5185031813034388,0.5609061454154677,0.4793016054906711,0.5299265881498173,0.5457546631130563,0.5931990435964144,0.40379611387167286,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
SLE,0.5374877302685952,0.4686742541588245,0.3839258776660708,0.4449482644652581,0.4004434966484894,0.31996003481443547,0.4824297718434707,0.30830078701207025,0.5700039973100663,0.32228120262886745,0.45502186721233123,0.5622316611544966,0.5062549587034803,0.4358490113826839,0.4527643232941153,0.3858853591285862,0.4378817477258979,0.5173941711471853,0.4134268419151191,0.5833564691335922,0.5241693627325491,0.5486866064538657,0.5722796772543609,0.5574011764647925,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SLV,0.4406489400441868,0.484309338060759,0.4262123435107297,0.3847085636317126,0.5143196146466015,0.44752678972181703,0.5048865845181993,0.5149402866279801,0.3737697862718214,0.573079671361768,0.49080936526392643,0.5702060318432637,0.3087013161477082,0.25139240781643074,0.37340585360018197,0.4380209453669942,0.39713281449261617,0.19837568571478675,0.3869548385555499,0.4064903802546168,0.47619794175170355,0.4216929168483177,0.3573824427928858,0.3917835482883615,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SMR,,0.592103890323401,0.2712663469600136,0.6506410587507915,0.5504869031050804,0.6467137975389772,0.5594435867156368,0.6876463214471441,,,0.0810641627543036,,,,0.84669914130885,,,,0.6680355643509511,0.7750057877018279,0.66491670226476,0.5274277676285984,0.733441005673539,0.44022613811725764,,False,False,True,False,True,True,False,,,True,,,,True,,,,True,True,False,True,True,True
SOM,0.37954023632719963,0.35916211460046676,0.3509196245167434,0.27745626149722313,0.18701391588968116,0.20202692673975128,0.5030178108468171,,0.682505182999478,0.32881424928013625,0.2621436720905688,0.3186698379019115,0.4083204731246912,0.3613381829655288,0.2871202105242534,0.12920850413984922,0.2637193361528937,0.4903024496756713,0.2466309152794797,0.3314676417134698,0.26004766762336884,0.3455190501743863,0.4040158555199704,0.39819767865569056,False,False,False,False,False,False,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
SRB,0.4529625919964087,0.5118026944306396,0.5572676986319781,0.49670042432611206,0.5755983336262573,0.4625607308503433,0.6512904263409982,0.6854089491288585,0.5611646184344697,0.5772800271884867,0.46642940773697794,0.5813814283242532,0.4643555610950238,0.40995701434168536,0.5688585369654601,0.5245719502014241,0.38195627374886826,0.3857217418682546,0.3291620019645905,0.46020412798437,0.5454305484820942,0.3999031089148512,0.4094488341531801,0.566371302485773,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SSD,0.1912730844761967,0.34785758711469383,0.18552930034574572,0.1344928846460342,0.2588421844532148,0.1585626267313193,0.45364547379601206,,0.076284508113106,,0.19585493604777188,0.11470085547389026,0.18175609114901456,0.2562950421717164,0.23792741390211117,0.0933936394849158,0.27572568166761013,0.3308871854412977,0.24253480128752122,0.21102040990961357,0.20547299605502134,0.3213264286968972,0.2428956589027097,0.38539290468210446,False,False,False,False,False,True,True,,False,,True,False,True,False,False,True,False,False,True,False,False,False,False,False
STP,0.5307785569269966,0.495000771054959,0.3501398370318657,0.5132208956463781,0.40960554706026037,0.3399717470146603,0.38498249704084564,0.23937070363990232,0.474056557514954,0.43201252554063735,0.3133797792915114,0.6047002953832608,0.5050855681269616,0.5291643292744326,0.5874066993886731,0.5662861774331899,0.5793553841857599,0.6072112773180641,0.5412825804887196,0.5248168062580653,0.5987599856784442,0.49904497015981897,0.57711297885509,0.4364888690666788,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
SUR,0.5586160619889932,0.4845075687335625,0.42376807450996296,0.46544558345130527,0.46960758679127956,0.39009670257890394,0.2844994575816837,0.2828619265618462,0.420377420343149,0.3689517437595056,0.47351768638791564,0.43912300374929664,0.5428205375401235,0.5785848264175693,0.5249596176499409,0.5138174833913264,0.5493332621198438,0.5023412330518192,0.610951861967806,0.5858987781954672,0.5860643321676795,0.5675656177607876,0.6462801389792208,0.4014748947376219,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SVK,0.5899122201828343,0.5329363149622585,0.5873752080031822,0.5517157253259941,0.6664428316458623,0.5738770864210613,0.7154434122706049,0.5389669062841589,0.6485941113130982,0.6697305355093253,0.6773070854825642,0.6891115820470266,0.5917928222398071,0.5870185936496929,0.6391028973504039,0.6155309283821708,0.5558946078391892,0.5294016888081219,0.671226551272573,0.5203451994410021,0.5984998757123423,0.5635619520370231,0.5341595086133616,0.5109832452834432,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SVN,0.681272326809736,0.5404642125801232,0.6420685188639237,0.6440675942376843,0.6491196683287315,0.6047355636590966,0.6678783046394867,0.588128251964534,0.4973603745506178,0.6736364844486777,0.6843682824364943,0.6370719172531086,0.5188972534583894,0.5496442337697475,0.7284199516048842,0.601279855065114,0.6596644838671636,0.636974003012177,0.6469044385783912,0.64278231617814,0.6549413829624053,0.5021462057582549,0.6392031469238226,0.6538166324513512,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SWE,0.7191891074182752,0.6094386671968627,0.6280632248200981,0.7953259193516644,0.7166833827014323,0.7781108732678532,0.6386175634760981,0.6757850788320686,0.6127544478720428,0.7383266911230322,0.7855787146254533,0.6687166557143497,0.6654505306922832,0.7554840516425486,0.7353422166556716,0.7585321704942087,0.817971125970152,0.7758666122052142,0.716753335897837,0.7278302221592332,0.6784605292907656,0.6631207801900394,0.7080903108912143,0.7078247819800607,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
